,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2002-05-14,1.6023,30.5339,30.7489,17.4565,13.0056,24.3586,26.4881,19.5241,10.6472,17.5527,65.2385,33.2861,59.3616,19.7531,38.4172,23.0728,17.511,18.8192,42.5881,28.9914,17.8134,5.4957,19.894000000000002,29.1763,12.3403,30.6115,18.9521,24.6261,,16.8851,40.6924,25.5531
2002-05-15,1.5817,30.7947,30.2351,18.0229,13.0926,24.046999999999997,26.5622,19.6041,10.7441,17.1914,65.3702,32.6063,58.6811,19.8121,37.9137,22.6861,17.5234,18.8694,42.4243,28.6888,17.7712,5.426,19.4947,28.8941,12.4785,30.3861,19.1668,24.5549,,16.9011,40.2528,25.0053
2002-05-16,1.5773,30.5407,30.5405,17.7558,13.4483,24.3064,26.4767,19.6281,10.7054,17.7862,65.8555,32.6063,59.3408,20.1593,38.1088,23.2201,17.6347,18.8129,42.3915,28.5376,18.0925,5.5645,19.1368,29.1512,12.9528,29.8193,19.2991,24.3458,,17.618,41.3731,25.3579
2002-05-17,1.5648,30.328000000000003,30.8255,17.6335,13.6381,24.3474,26.5394,19.8842,10.7958,18.5921,66.2257,33.3625,59.5075,20.441,38.8169,23.3859,17.6192,18.838,42.6208,29.309,18.1867,5.5635,19.8153,29.355,12.9117,29.7098,19.2015,24.5027,,17.2776,41.3589,25.3139
2002-05-20,1.5479,29.7171,30.6287,17.3921,13.1084,24.2381,26.2945,19.5481,10.8022,18.1197,66.0119,33.6469,58.6464,19.7793,38.1728,22.993000000000002,17.3719,18.9133,41.9984,29.3443,17.531,5.42,19.4626,28.9725,12.7586,27.5651,18.8437,24.1541,,16.9812,40.9831,24.9297
2002-05-21,1.4678,29.024,30.0994,17.199,12.7763,23.9869,26.2375,19.076,11.350999999999999,17.8695,65.1563,31.1494,57.9519,19.0455,38.2928,23.0299,17.1432,19.0828,41.6053,29.1426,16.9403,5.3562,19.1795,28.5649,12.9603,27.3526,18.9088,23.7045,,17.2296,40.1323,25.0431
2002-05-22,1.5216,29.0995,30.1401,17.4661,13.0926,24.3119,26.6419,18.7639,11.7449,17.7417,64.3336,30.6985,58.3339,19.3862,39.1516,23.0299,17.3719,19.2397,41.9722,29.0014,17.4271,5.2556,19.1795,28.8157,13.0462,27.6295,18.7288,23.7986,,17.3657,40.2741,25.4587
2002-05-23,1.5754,29.4495,29.9636,17.4597,13.3614,24.4703,26.9154,19.067999999999998,11.6739,18.3142,65.1316,29.7619,58.5769,19.2552,38.9937,23.5516,17.5234,19.0828,42.3014,28.9914,17.7939,5.4549,19.3398,28.6495,13.5392,27.636,19.0822,24.1193,,17.6941,39.9266,25.7546
2002-05-24,1.511,29.1887,29.4207,17.3631,13.1005,24.3337,26.5109,18.852,11.4543,18.1197,64.3254,30.1226,57.7088,18.7769,38.7727,23.2017,17.3719,18.9949,42.1368,28.4821,17.2876,5.3801,18.9605,28.3015,13.0985,28.2929,19.1798,24.0914,,17.4218,39.3665,25.3328
2002-05-28,1.5003,28.6053,29.1831,17.2151,12.9502,24.0552,26.2603,18.836,11.3575,17.814,63.2641,28.8184,57.0005,18.5738,38.6527,22.8334,16.8897,18.9259,41.7417,28.2552,16.9824,5.3502,18.5865,27.596,13.2142,28.0804,19.2731,23.8125,,17.8824,38.8489,25.0872
2002-05-29,1.5003,29.072,29.1831,16.8965,12.3731,24.006,26.4767,18.4439,11.4479,17.4527,62.6471,28.4091,56.6672,17.8663,38.7474,22.6923,16.7382,18.838,41.1492,28.8048,16.8948,5.3373,18.7468,27.2856,13.091,27.8228,19.4921,23.7707,,17.578,38.6645,25.3768
2002-05-30,1.5141,28.9965,29.6311,16.7355,12.6577,23.7056,26.2204,18.5879,11.3575,17.3415,61.7668,27.8541,57.1186,17.9645,38.7537,22.103,16.8124,18.6874,41.1821,28.4317,17.0863,5.3343,18.5224,27.828000000000003,12.908,27.6811,19.7718,23.8056,,17.618,38.2816,24.7786
2002-05-31,1.4578,29.175,28.9456,16.8224,12.4759,23.8285,26.2033,18.3318,11.3962,17.3082,62.0712,28.9225,55.8686,18.0956,38.7411,22.0662,17.1741,18.7941,41.2809,28.7897,16.5248,5.3552,18.485,28.0789,12.8071,27.4428,19.6894,24.0042,,17.2215,38.3596,25.1438
2002-06-03,1.4334,28.2004,28.4095,16.6873,12.1201,23.6291,25.4343,18.0038,11.1767,16.7357,60.7056,28.1108,54.2435,17.4404,37.9202,21.2744,16.7011,18.5179,40.9846,27.8418,16.0411,5.1868,17.8599,27.8782,12.3814,26.8052,19.5962,23.0736,,16.8931,37.686,24.6086
2002-06-04,1.4253,27.5141,28.4027,16.3622,12.7131,23.7056,25.0356,17.7957,10.9249,16.7023,60.7138,27.8194,55.0769,18.0169,37.5097,21.2682,16.6919,18.3798,41.1821,27.5544,16.2229,5.0205,18.4743,28.0789,12.4187,26.1225,19.5159,23.0597,,16.9612,38.2887,24.7031
2002-06-05,1.4215,28.1455,28.871,16.5521,12.5866,23.8012,25.44,17.6997,10.9443,16.7579,62.318000000000005,28.1246,55.938,18.4625,37.6423,21.2989,17.1246,18.8255,41.3796,27.8821,16.7682,5.0613,18.7307,28.3893,12.542,26.3801,19.8997,23.8822,,16.8811,38.9694,24.9109
2002-06-06,1.3865,27.6994,28.4773,16.1723,12.2229,23.4762,24.8134,17.3636,10.8151,16.2855,60.8372,27.0632,55.3199,17.6894,37.0993,20.679000000000002,16.7382,18.8317,40.6883,26.9942,16.8461,5.0165,18.1163,28.0789,12.0826,26.1096,19.8412,23.6836,,16.4205,38.3596,24.6527
2002-06-07,1.3389,26.8758,29.0203,16.2914,12.4363,23.8285,25.2349,17.3236,10.686,16.7857,60.8372,26.9383,54.3755,14.4136,36.8214,20.679000000000002,16.7073,18.7878,40.9517,26.7303,16.8721,4.9956,18.4316,28.013,12.3477,26.393,20.4679,23.8265,,16.6128,38.5936,24.8227
2002-06-10,1.3439,27.1984,29.1288,16.2624,12.2308,23.5827,25.4229,17.5877,10.841,16.6467,61.4871,27.7153,53.3338,13.8043,37.2571,20.7956,16.6084,19.0263,41.4784,27.5523,17.1447,5.0095,18.8857,27.9691,12.3814,26.2964,20.6088,24.0809,,16.6929,39.9904,24.6401
2002-06-11,1.2801,26.5807,28.8438,15.947000000000001,11.8513,23.5963,24.8134,17.2676,10.8603,16.340999999999998,59.3152,27.201999999999998,52.4241,13.2474,36.3036,20.2125,16.6919,18.7062,41.3138,26.3244,17.0636,5.0215,18.2285,27.9064,12.0004,25.6008,21.0664,23.951999999999998,,16.2323,40.0259,24.5771
2002-06-12,1.2570000000000001,25.4895,29.7464,15.8183,12.0885,23.6919,25.2862,16.9236,10.7699,16.8691,59.6443,26.4379,51.8407,14.1384,36.1457,20.3598,16.9021,18.6748,42.0051,26.3802,18.0276,5.0284,18.7094,29.1606,12.2618,25.7747,21.0425,24.3807,,16.7049,41.3376,24.999000000000002
2002-06-13,1.2225,24.6522,28.8438,15.8505,11.7722,23.7329,25.0185,16.8355,10.6408,16.5912,58.6571,26.3267,52.5005,13.8305,36.2531,20.3598,16.9083,18.7125,41.4125,26.4005,17.5992,4.9935,18.8803,28.684,12.1946,25.3045,20.6977,23.9624,,16.5607,40.0614,24.7849
2002-06-14,1.2576,24.6796,28.8642,15.7379,11.3058,23.6974,24.5969,16.8275,10.2598,16.5078,59.9322,25.6876,52.8963,13.9418,35.8805,20.2555,17.0169,18.2793,41.5113,26.644000000000002,17.9335,4.9685,18.8803,28.706,12.0377,25.5235,19.8932,23.7881,,16.5447,40.3804,24.6527
2002-06-17,1.2851,26.217,29.8618,15.4611,11.9145,24.2245,25.4742,17.2276,10.5633,16.958,61.9807,26.7435,53.5699,14.7804,36.2783,21.7777,17.141,18.7187,41.8405,27.0804,18.0731,5.2292,19.2596,29.4428,12.4374,26.3543,20.3833,24.2169,,16.769000000000002,41.3447,25.2068
2002-06-18,1.2607,26.5601,29.7125,15.9149,11.6299,24.1508,25.5482,17.5637,10.9249,17.3137,62.3427,26.1183,52.7366,14.4267,35.6532,21.4954,17.1565,18.7062,42.3014,26.8724,18.1737,5.2931,19.3451,29.4397,12.3179,26.6248,20.6847,24.3458,,16.9812,41.5149,25.1438
2002-06-19,1.0711,26.066,29.2714,15.519,11.456,23.651,25.3033,16.6915,10.6408,16.8691,61.2485,26.1531,50.938,13.1622,35.5963,21.4954,17.0882,18.8192,42.0709,26.6593,17.6446,5.2931,19.0994,29.5996,11.668,26.2899,21.0989,24.3667,,15.9439,40.7598,24.7912
2002-06-20,1.0705,25.6748,29.7057,15.3677,11.1318,23.8503,25.064,15.6513,10.1565,16.5078,59.8294,25.3612,49.7088,12.6053,34.7565,20.4887,17.2868,18.5304,41.7417,26.4868,17.5602,5.1932,19.2757,29.4272,11.5597,26.1547,20.8473,23.9798,,15.995999999999999,40.1137,25.0242
2002-06-21,1.0542,25.5993,29.1628,15.3452,10.863,23.9377,24.4431,15.4032,10.0209,16.0909,58.06,24.7777,47.7435,12.2712,33.4683,20.2493,17.3736,18.204,40.82,25.3603,16.9695,5.0684,18.1805,29.4272,11.7091,25.6459,20.2966,22.9168,,16.1202,39.0345,24.7156
2002-06-24,1.0805,25.462,29.0067,15.3034,11.116,23.823,24.5571,15.2032,10.234,16.4522,58.8007,25.4723,48.4032,12.6643,34.1818,20.366,17.6684,18.3044,40.8529,25.1167,17.5797,5.0834,18.3087,29.2861,11.3729,25.6137,19.5203,23.1782,,15.8999,39.5812,25.1879
2002-06-25,1.0724,24.9267,29.0949,15.5126,10.6337,23.4871,24.6311,15.3872,10.3631,16.0631,58.7184,25.1042,47.6393,12.0026,33.683,20.2125,17.203,18.2354,40.3591,24.8884,17.1869,4.9535,17.94,27.9064,11.0554,25.3754,19.4617,23.0213,,15.4794,39.1197,24.936
2002-06-26,1.0355,24.4806,28.9931,15.3388,10.6179,23.5554,24.6026,15.2192,10.1694,16.4967,58.2658,25.381999999999998,48.6463,12.1926,34.1882,20.2125,17.2309,18.0659,40.2933,25.5379,17.57,4.9016,18.6987,28.5586,11.0321,25.2079,19.7328,22.6031,,15.4994,39.4889,24.8416
2002-06-27,1.0674,25.4483,30.4048,15.6735,10.9263,23.9323,25.3318,15.2432,10.1824,16.7204,60.0763,25.8405,49.931000000000004,12.2188,34.3587,20.0836,17.4016,17.9969,41.215,25.816999999999997,17.8264,5.1353,19.6336,28.9223,11.2752,24.877,19.9388,23.3176,,15.7117,40.9657,25.3453
2002-06-28,1.1087,24.9267,30.5405,15.7539,11.0291,24.1699,25.2919,15.1232,10.3309,16.245,60.3643,25.514,50.0004,11.9698,33.001,20.8202,17.3736,17.8588,40.4908,25.6952,17.755,5.358,18.6987,28.0005,11.4061,25.2534,19.852,23.6662,,16.0801,39.0558,25.7672
2002-07-01,1.0674,25.4689,30.269000000000002,15.4482,10.3491,24.1972,25.3261,14.6911,10.0209,15.9095,58.5456,24.6943,46.9449,11.4915,31.8896,19.2488,17.4822,17.6391,41.9393,24.7362,17.0928,5.4529,18.111,28.2294,11.2041,24.5786,20.0255,23.1155,,15.3152,38.6227,25.5972
2002-07-02,1.0599,25.3316,30.2283,15.1779,9.9301,23.9787,25.046999999999997,14.8031,10.1759,15.7138,58.1835,23.444000000000003,47.6254,10.856,32.5905,19.3777,17.5846,17.3942,41.4125,23.8076,16.6968,5.4629,17.5233,27.9942,11.1966,23.6377,19.5701,22.6902,,14.8866,37.927,25.2887
2002-07-03,1.0979999999999999,24.8914,29.7057,14.8625,10.3096,23.6783,24.7621,15.1632,9.8789,15.6019,57.772,25.5973,48.9657,11.6291,33.4367,19.204,17.5629,17.2185,41.5113,23.9903,16.8266,5.4978,17.3631,27.7057,11.4809,23.1186,19.5593,22.5961,,15.0508,39.0771,25.1312
2002-07-05,1.1725,25.6893,30.5405,15.5254,11.1081,24.006,25.6052,15.8353,10.1307,16.6029,60.8581,26.3892,51.0421,12.8019,34.4723,20.2216,17.5194,17.4758,42.7622,24.791999999999998,17.8037,5.6207,18.3728,28.1823,11.8548,23.6831,19.9236,24.1367,,15.5755,39.7587,25.5154
2002-07-08,1.1268,25.4486,29.9297,15.3999,10.8077,24.0552,25.701999999999998,15.2032,9.782,16.4575,60.5701,25.6321,49.5143,12.1205,33.8345,20.0292,17.7707,17.5135,42.5318,24.2592,17.1772,5.6686,18.3835,28.3297,11.9221,23.6312,20.2445,23.7359,,15.5935,39.4747,25.4146
2002-07-09,1.0968,24.8708,29.3325,15.1682,10.3887,23.7466,25.5482,15.0112,9.7562,15.8256,58.3563,24.5554,48.3824,11.7667,33.2283,19.4026,17.5101,17.4507,42.1368,23.214000000000002,17.2713,5.5927,17.6836,27.5615,11.5337,22.4828,19.9323,23.3176,,15.1121,38.8002,25.061999999999998
2002-07-10,1.0836,23.956,27.6901,14.6436,10.6812,23.1785,25.1039,14.6351,9.033,15.1266,58.883,23.0967,47.7504,11.0133,31.7633,18.7076,16.9703,17.6328,40.82,22.1078,16.9565,5.5597,16.5777,27.5772,11.3187,21.516,19.1365,22.3765,,14.6025,38.1684,24.0734
2002-07-11,1.145,24.0936,27.9412,14.5052,11.1081,22.5722,24.9444,14.9631,8.51,15.2944,60.282,21.8116,48.2018,11.9567,32.1927,18.9682,16.477,17.1934,39.9641,22.4681,17.174,5.2581,17.4165,26.9501,11.5601,21.4641,19.44,22.3731,,15.2092,38.4665,23.3618
2002-07-12,1.0949,24.0592,27.2489,14.6436,11.369000000000002,22.6132,24.6539,14.7631,8.142000000000001,15.9934,60.1997,20.207,48.0629,11.7864,31.8896,18.7448,15.8379,17.0239,39.7995,23.1125,16.8331,5.3111,17.2028,26.2226,11.1791,21.516,19.9756,22.0663,,14.2789,37.5223,23.0029
2002-07-15,1.1406,23.1376,26.9842,14.5438,11.4165,22.0533,23.9533,14.387,8.2647,15.7977,60.0352,20.8391,49.306000000000004,12.5267,30.9424,18.6642,16.1327,16.6661,39.1411,23.1886,16.8137,5.2332,15.3757,25.8056,11.1301,21.0747,20.0233,21.7317,,14.2182,37.9412,22.5117
2002-07-16,1.1174,23.3026,27.7376,13.839,11.282,21.6791,23.4406,14.123,8.071,15.4062,59.7883,21.2142,47.924,12.0288,31.636999999999997,17.6838,15.627,16.3522,38.1535,22.3311,16.6351,5.397,15.2528,25.4764,11.1527,20.6335,19.4617,21.5749,,14.1575,35.4136,22.1654
2002-07-17,0.9779,23.392,29.1424,13.9195,11.7011,21.9304,23.3551,14.515,8.0839,15.7977,61.2943,21.4504,49.0907,12.7363,32.3569,17.6838,15.5122,16.1325,38.6802,22.5797,16.8786,5.343,15.6321,25.2349,10.8963,18.9725,20.058,22.6379,,14.3031,34.2564,22.4235
2002-07-18,0.9379,23.0619,28.0226,13.8487,11.3374,21.4934,22.8482,14.130999999999998,8.2711,15.4901,62.216,20.5682,50.0352,12.5725,31.4033,16.8772,14.87,15.7622,38.4169,21.3112,16.5897,5.0993,14.9483,25.3358,10.4625,18.0251,19.4509,22.4637,,13.7733,33.66,21.881999999999998
2002-07-19,0.9359999999999999,21.7688,27.0928,13.4366,10.7919,20.3464,21.8171,13.3148,8.0,14.8302,63.3682,19.9361,50.0004,12.2188,26.4273,16.1947,13.9889,15.1721,35.8492,21.0575,16.0866,4.8916,14.3285,23.4669,10.0627,18.395,19.1256,21.4843,,13.1463,33.0139,20.4022
2002-07-22,0.9335,19.9255,26.1495,13.1835,10.2622,18.9863,20.9741,12.7227,7.9225,14.3493,59.2533,19.5054,47.5699,11.9632,26.8567,15.2143,14.2371,14.626,35.8821,20.3014,15.4212,4.7478,13.8477,24.529,9.0368,17.7137,17.8766,20.9127,,11.5889,31.665,19.061
2002-07-23,0.9053,19.7123,26.3666,12.9791,9.8827,18.2872,21.1051,12.5066,7.8127,13.8684,55.7393,19.554000000000002,46.5629,11.6684,27.8355,12.4593,13.8307,14.9649,36.8038,19.8143,13.9605,4.629,13.9172,24.9639,8.7879,16.9286,18.165,21.3588,,11.0955,32.02,19.4703
2002-07-24,0.951,20.9297,27.9547,14.0174,10.3491,19.2813,22.945,13.1388,8.1614,14.8358,58.3069,21.3392,48.2921,12.2515,30.1214,14.4573,14.5349,14.921,39.4045,21.6156,15.0057,4.8337,14.9002,25.921999999999997,9.3235,16.4549,19.2449,22.4811,,11.2653,34.0363,21.3657
2002-07-25,0.8985,20.8128,29.1424,13.8844,9.179,19.0355,23.6969,13.2268,8.1097,14.9029,57.0396,20.0403,48.1601,11.4522,30.7529,13.8678,14.7552,13.7158,39.5032,22.5594,13.9021,4.8527,14.9963,26.795,9.81,15.7022,18.9174,22.8296,,11.1642,33.3689,21.3468
2002-07-26,0.8972,20.7509,28.5045,14.130999999999998,9.345,19.3386,23.8564,12.8027,8.1356,15.546,57.3605,20.3528,46.1115,11.6684,31.3276,13.8058,14.7211,14.7452,39.7995,23.3408,14.7201,4.8646,15.7389,26.5365,9.9006,17.519000000000002,18.59,22.9307,,11.6415,34.2067,22.0961
2002-07-29,0.9397,23.0344,28.5248,14.8935,10.5231,20.3136,25.0356,13.8829,8.4778,17.0279,59.9326,21.5198,49.431000000000004,12.376,32.3695,15.5742,15.3353,15.4922,41.7088,24.589000000000002,15.6614,5.0784,16.4815,27.4883,9.8855,19.5889,18.9001,24.4329,,12.309000000000001,35.1652,22.8769
2002-07-30,0.9654,23.3301,28.2669,14.702,10.5468,19.9367,23.9533,13.9549,8.523,17.671,60.9219,21.2489,49.8546,12.4284,32.1674,15.4439,14.9382,15.3792,41.3138,24.6144,15.6127,5.0234,16.6525,27.5072,9.9232,19.777,18.5076,24.7466,,12.2159,34.8741,22.4613
2002-07-31,0.9548,24.2518,28.1787,14.5041,10.4282,20.4829,23.8735,14.187000000000001,8.7619,18.0065,60.3036,21.4504,48.8893,12.3105,33.4683,15.4873,15.4936,15.5362,41.4125,25.1675,15.5737,4.9226,17.2829,28.0462,10.4324,20.2507,19.0085,24.2238,,13.3485,34.9167,23.1477
2002-08-01,0.9259999999999999,23.6328,27.5747,14.0369,9.5664,19.2676,23.656999999999996,13.4668,8.4887,17.5592,59.3473,20.5821,47.3963,11.5046,32.4705,15.5245,15.4905,15.2788,40.1945,24.3303,14.8499,4.6939,16.8288,27.6932,10.3531,20.095,18.6984,23.6836,,12.6851,33.6529,21.1893
2002-08-02,0.9041,22.7111,27.0453,13.4982,9.4004,19.3359,22.2671,12.2506,8.0984,16.4967,58.1107,19.7485,47.1393,10.9477,32.9947,14.7986,15.5432,14.9398,39.4703,24.2846,14.415,4.5421,16.5083,28.314,10.3909,19.3423,18.4512,22.9028,,12.9359,32.7299,21.1642
2002-08-05,0.8753,20.8816,26.2037,13.1089,8.9814,18.5876,21.7032,11.4184,7.6496,15.8256,56.0992,19.0886,45.8268,10.4171,31.636999999999997,13.8678,15.0034,14.9649,38.4169,23.1074,14.2786,4.3853,15.8939,27.5577,9.844,18.4599,17.8115,21.9931,,12.1957,32.3749,20.4652
2002-08-06,0.9222,22.0096,26.7467,13.7546,9.5427,19.2731,22.6488,11.5064,7.9097,16.5806,57.6243,19.4707,47.1532,11.2371,32.2558,14.6745,14.8514,14.4251,39.9312,23.761999999999997,14.8239,4.4542,16.2678,27.6459,9.8402,18.6091,18.2799,22.7251,,12.0824,33.5677,21.0319
2002-08-07,0.9404,22.7455,27.8937,13.9038,10.2701,19.65,23.4349,11.1223,7.9878,17.1957,58.4899,19.6304,48.1393,11.6241,33.1588,14.9165,15.205,14.6636,40.7542,24.8377,15.2849,4.4502,16.9196,28.0272,9.7007,18.8167,18.5336,23.4082,,11.9206,34.3487,21.5986
2002-08-08,0.9573,24.1074,28.1651,14.4554,10.4361,20.3628,24.0387,11.6024,7.7536,17.8667,61.2516,18.8524,49.8374,12.057,34.4597,16.3684,15.7666,14.1238,41.5442,25.548000000000002,15.8756,4.4931,17.7157,28.6324,10.0439,19.6602,19.1234,24.0217,,12.0137,34.9238,22.6691
2002-08-09,0.9385,24.7264,27.8258,14.4619,10.3728,20.6331,24.2836,11.7225,7.7016,18.1184,62.1996,19.6513,49.9906,11.7159,34.4218,16.3498,15.8534,14.287,41.5442,25.888,15.6192,4.3863,17.3684,28.7237,10.1683,19.4591,19.1473,24.0147,,12.2361,34.9309,22.8769
2002-08-12,0.9379,24.4031,27.4864,14.3484,10.6021,20.4966,24.1469,11.3864,7.5715,18.0345,62.1172,18.5468,49.9488,11.4994,34.466,15.7975,15.7635,14.3874,41.3467,26.0047,15.7328,4.2714,17.5554,28.6324,10.1268,19.537,19.3533,23.8579,,12.1755,34.37,22.6425
2002-08-13,0.9128,23.956,25.2672,14.3419,10.5705,20.5649,23.6684,11.0183,7.4414,17.3075,61.6556,18.4009,50.0393,10.955,33.7019,15.1398,15.5928,14.2242,40.82,25.2081,15.2751,4.2944,16.9784,28.3834,10.0439,19.0957,18.8242,21.7736,,11.8923,34.583,22.0785
2002-08-14,0.9491,25.0153,24.7853,14.3808,11.3453,21.1384,24.5933,11.6024,7.3829,17.8388,64.714,19.6443,52.1411,11.998,35.047,15.599,16.1171,14.4377,41.643,25.9235,16.1353,4.4192,17.7531,29.2753,10.6134,19.7706,19.5159,21.3832,,12.5193,37.359,23.0607
2002-08-15,0.9767,25.7581,25.5626,14.3289,11.3532,21.4525,23.9787,12.1225,7.5520000000000005,18.0569,65.5796,20.0958,53.2407,12.2079,35.3438,15.3818,15.9496,15.1658,41.7417,25.6648,16.1547,4.5241,18.0159,28.7805,10.5832,20.2377,19.1126,21.5226,,12.317,38.8428,23.535999999999998
2002-08-16,0.9892,25.311,25.5694,14.1018,11.4244,21.1962,23.7144,12.6907,7.4089,17.6431,65.5631,19.5193,55.2242,12.2997,35.0627,15.4253,16.1916,14.9398,41.6759,25.3705,16.2294,4.3993,17.7638,28.6765,10.8208,19.9912,19.2145,21.3448,,12.8186,38.1897,23.3522
2002-08-19,0.9998,25.8819,26.2513,14.5009,11.6378,21.1824,23.7776,13.3228,7.8902,18.3924,67.1872,20.1653,57.4095,12.7655,35.4304,16.8834,16.0396,15.4483,42.5647,26.0098,16.8786,4.3523,18.2733,28.7584,11.2659,20.3545,19.4617,22.0489,,13.5872,38.8286,23.5487
2002-08-20,0.9954,25.1184,25.8285,14.3581,11.6457,20.7636,23.3525,13.1628,7.7471,18.0345,66.37100000000001,21.0127,56.5604,12.4441,34.7965,16.4677,16.0179,15.2976,42.433,25.6952,16.567,4.4742,18.0695,28.4307,10.4399,20.7438,19.3425,21.8014,,12.8631,38.1826,22.9276
2002-08-21,1.0086,25.4692,25.6172,14.4262,11.9462,21.1769,23.6167,13.5228,7.7731,18.0625,65.8517,22.7007,56.3725,12.8508,34.7902,16.6786,16.3622,15.3918,42.6042,26.3244,16.9695,4.5431,18.3538,28.645,10.6021,20.7309,19.3576,21.4372,,13.0856,38.4026,23.0924
2002-08-22,0.9992,26.267,26.2513,14.715,11.9383,21.6922,23.8867,13.8989,7.9162,18.2861,65.8764,23.5204,57.0615,12.5621,35.6205,16.5607,16.2568,15.3165,42.075,27.2986,17.2778,4.609,18.7292,28.604,10.3267,21.0877,19.9453,21.7837,,13.2636,38.5162,23.4663
2002-08-23,0.9842,25.6824,25.3172,14.5528,11.4244,21.6123,23.6225,13.4668,7.6626,18.0345,64.5491,23.2912,55.9549,11.7815,34.7458,15.9527,16.3498,15.1595,41.7773,26.6694,16.95,4.574,18.5254,28.4433,9.9194,20.5816,19.567999999999998,21.1643,,12.7984,37.7637,22.9086
2002-08-26,0.9717,26.1708,25.1535,14.6436,11.456,21.7887,23.7374,13.3388,7.8577,17.9338,65.7445,23.569000000000003,55.2729,11.892999999999999,35.3099,16.4366,16.445999999999998,15.0403,42.1081,26.7252,16.910999999999998,4.584,18.5308,28.4905,10.0514,20.6205,19.5962,20.9543,,13.1058,37.9128,23.2381
2002-08-27,0.9291,25.5105,25.249000000000002,14.5528,11.0844,21.5214,23.634,12.8027,7.7341,17.8667,65.2086,22.9647,54.2568,11.2699,34.7015,16.4366,16.294,14.9712,41.9758,26.2128,16.5021,4.5251,17.8281,28.4937,10.0175,20.1015,19.1365,21.1363,,12.8914,37.714,23.3839
2002-08-28,0.9197,24.9258,25.5899,14.3516,10.8472,21.2182,22.8527,12.3226,7.565,17.5033,63.5434,22.7146,52.9345,11.0468,34.4543,16.3063,15.9093,14.7955,41.3473,25.6952,16.0282,4.4472,17.7584,28.2794,9.7346,19.6862,18.7678,20.7478,,12.5233,37.9128,22.5727
2002-08-29,0.9197,24.7814,25.3444,14.0563,11.2267,20.962,22.9676,12.6186,7.565,16.972,63.7907,22.9508,53.3242,11.2436,34.3275,16.5049,15.6363,14.9461,41.248000000000005,25.7459,16.4177,4.2924,17.5975,27.6932,9.7308,19.6862,18.9326,20.5624,,12.4991,37.7708,22.427
2002-08-30,0.9229,24.802,25.2762,14.1602,10.9263,21.1163,23.1572,12.5466,7.6561,16.8602,63.7248,22.8744,52.4612,10.9353,34.4226,16.3808,15.8224,14.9147,41.3473,25.6343,15.9308,4.3124,17.7423,27.939,9.331,19.7381,19.1581,20.7828,,12.5395,37.9696,22.465
2002-09-03,0.8791,22.9312,24.1785,13.8324,10.3333,19.9507,22.3357,11.7865,7.1162,15.9151,60.7982,22.1658,50.3525,10.4039,33.3895,15.357000000000001,15.4874,14.4565,39.6934,24.2897,15.2621,4.2125,16.7769,27.274,8.7125,19.2255,18.3276,19.8345,,11.8761,36.8265,21.3053
2002-09-04,0.9059999999999999,23.7291,25.1262,13.8389,10.4914,20.2483,22.2495,12.0345,7.1877,16.0493,62.2409,22.6737,51.3129,10.5679,34.4416,15.7541,15.6673,13.9606,39.9249,25.1117,15.6484,4.2115,17.3133,27.9106,9.1651,19.7706,18.822,20.2964,,12.135,37.1602,21.4321
2002-09-05,0.8872,23.4608,24.5671,13.8097,10.0961,20.1684,21.3993,11.8105,6.9536,15.6579,60.0892,22.3328,50.2341,9.912,34.4923,14.9537,15.3105,13.7911,39.9249,24.6874,14.9018,4.1815,17.1255,28.3172,8.852,19.232,18.7028,19.908,,11.9004,36.1662,21.4004
2002-09-06,0.8997,23.8666,25.3717,14.0174,10.3017,20.5844,22.5022,12.2906,6.6348,15.8256,59.6358,23.1329,50.943999999999996,10.6401,34.8092,14.8358,15.478,13.4082,40.5534,24.8408,15.5218,4.1825,16.4926,28.3487,9.0519,19.5045,18.7873,20.5309,,12.0663,37.4726,21.7426
2002-09-09,0.8991,23.9767,25.4672,13.9914,10.2463,20.3916,22.8642,12.7227,7.0251,16.094,61.2516,23.1399,51.8488,10.5483,34.9867,14.6372,15.6208,13.4647,41.0496,25.2497,15.8074,4.0897,16.4229,28.6324,9.2556,19.8289,19.1777,20.6918,,12.0743,37.8276,21.5461
2002-09-10,0.8966,24.073,25.3512,13.9103,10.6179,20.7691,23.4444,13.0027,7.0901,16.2618,60.5179,22.959,52.6143,10.8041,35.1071,14.3642,15.8131,13.3705,41.4134,25.3723,16.1612,4.2075,16.5999,28.8372,9.3838,20.0496,19.2557,21.4197,,12.3535,38.8925,22.0468
2002-09-11,0.8941,23.9285,25.2831,13.9363,10.7286,20.4963,23.6167,12.9467,7.2593,16.2171,60.7487,23.119,51.64,10.9025,35.1642,14.3642,15.9155,13.3956,40.9834,25.3366,15.7685,4.2944,16.5463,28.956999999999997,9.7497,20.5816,19.2514,21.8081,,12.850999999999999,38.4807,21.9264
2002-09-12,0.8847,23.2751,24.8535,13.7546,10.3096,20.1491,23.070999999999998,12.4026,7.0836,15.6579,59.5204,22.5972,50.0184,10.299000000000001,34.2071,13.6569,15.4327,12.7491,40.4542,25.0963,15.3043,4.1845,16.0636,28.7427,9.3725,20.6011,19.4422,21.3812,,12.5557,37.714,21.2863
