,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2001-01-17,1.072,34.058,40.0226,14.2265,31.7365,21.9543,,26.8746,16.4317,26.9848,91.5255,32.7586,69.8202,20.4038,29.3589,31.1906,18.1775,22.2742,36.3943,41.0957,17.5397,5.5631,22.3511,22.1611,19.2982,29.1071,11.5739,25.1852,,21.7081,39.0749,25.752
2001-01-18,1.1918,34.1889,39.0893,13.3065,34.0801,21.7327,,26.6734,16.6212,27.5281,89.5452,31.2542,78.211,21.5344,30.0985,30.2731,17.9234,21.5935,36.0634,41.9201,18.3879,5.587999999999999,22.5596,22.3568,19.3941,29.1519,11.4772,25.51,,22.4366,38.4374,25.3926
2001-01-19,1.2435,33.5,37.938,12.9496,32.8595,21.6972,,26.3191,16.0832,27.164,92.3774,28.9587,80.334,22.4509,30.1402,29.7539,17.5093,21.066999999999997,35.3355,41.6976,20.2101,5.2272,22.6967,22.0821,19.0604,28.7877,11.3257,24.8116,,22.2877,36.8075,25.4921
2001-01-22,1.2276,30.9994,38.1492,13.0292,33.7221,21.7847,,25.0631,16.5845,26.4416,94.2099,30.9011,78.3915,22.3305,30.1978,29.9411,17.4716,21.5101,36.0303,41.6318,19.9219,5.277,23.1081,21.8264,18.7497,29.8674,12.1494,25.0979,,21.7081,38.0752,25.752
2001-01-23,1.3073,32.0327,39.171,13.2683,34.6904,21.7656,,24.1534,16.505,26.9848,96.6256,31.6074,78.7526,23.6684,29.6791,30.418000000000003,17.845,21.112,36.7251,40.2409,20.0643,5.296,23.5194,21.9243,18.9146,30.7043,12.8501,25.4017,,21.6558,38.6692,26.2526
2001-01-24,1.3073,31.8605,39.1301,13.4468,34.6335,21.8531,,24.5559,16.9635,26.7652,98.2082,31.8263,79.7491,24.2504,28.9971,31.3355,18.2152,19.7828,35.4348,39.9273,20.8529,5.2212,23.5523,22.0821,18.1743,31.3049,13.1115,25.489,,20.8791,38.7562,26.1949
2001-01-25,1.2716,31.95,40.3632,13.8037,31.9888,22.7586,,24.2017,17.153,26.5514,94.6264,32.4903,79.9729,23.0797,29.3781,31.2269,18.394000000000002,18.9802,36.2289,41.4143,20.4785,5.4016,24.3751,22.0821,18.1743,31.5476,13.2894,26.3829,,20.6014,39.1184,26.474
2001-01-26,1.2473,32.1223,39.5525,13.7846,31.232,22.6054,,24.0004,17.2997,25.7942,95.5427,31.6074,82.45700000000001,24.0029,29.4389,31.8909,18.1775,18.6207,35.501,41.6015,21.204,5.2829999999999995,24.3038,21.8643,17.9096,30.864,13.1379,25.5344,,20.8791,38.8503,25.9927
2001-01-29,1.3832,32.7974,38.4625,13.7368,30.3124,22.2963,,24.8135,17.4789,25.6498,96.5423,32.1371,83.0274,24.7923,29.3301,32.4402,17.9203,18.9545,35.501,40.6202,21.3697,5.2501,23.7498,21.1065,18.3738,30.4999,12.9072,25.6985,,21.4425,39.2633,25.736
2001-01-30,1.3869999999999998,33.004,38.2514,14.1511,30.9227,22.3948,,24.878,17.4851,26.7305,98.7913,32.4903,84.2045,24.7522,29.3301,32.9412,18.1681,18.9096,36.8575,40.9692,20.9986,5.285,24.2873,22.4484,18.3814,31.0493,12.5382,25.9848,,21.688000000000002,38.9518,26.3072
2001-01-31,1.3787,32.446,39.8523,14.0938,30.467,22.7833,,24.5157,17.4171,26.5745,94.79299999999999,34.0441,80.8756,24.7522,29.82,32.3617,18.1964,18.8454,36.6259,41.5661,20.23,5.4844,24.7645,22.682,18.5464,30.6788,12.390999999999998,26.1804,,22.1146,41.1467,27.0035
2001-02-01,1.3468,32.7147,38.5034,14.1288,31.1262,22.7805,,25.361,17.5283,26.719,98.4581,34.361999999999995,82.3559,25.294,30.0569,32.8688,18.0207,18.6399,36.9237,42.7294,20.6673,5.4574,24.7974,23.3482,19.3903,30.090999999999998,12.4635,25.8905,,22.1347,40.3499,26.7917
2001-02-02,1.3149,33.1418,38.7282,14.1097,28.8883,22.548000000000002,,24.7572,17.3059,26.7479,94.9596,33.1189,79.6263,23.8758,30.4508,32.1565,18.1148,18.8968,35.9642,42.4714,20.1472,5.4774,24.6274,23.2882,19.1026,30.666,13.4212,25.8242,,20.9274,39.6689,26.6313
2001-02-05,1.2875,33.3485,39.4639,13.9503,28.1234,22.589000000000002,,24.4996,17.5778,27.6553,93.3769,32.9211,81.0344,23.2202,30.0761,32.1323,18.5728,18.8518,36.3281,42.7294,20.5215,5.5123,25.0936,23.4745,19.0642,31.6626,13.709000000000001,25.908,,21.1286,39.0025,27.2121
2001-02-06,1.3468,32.3703,38.6465,13.8707,29.0918,23.169,,25.4496,17.7569,27.5108,90.7947,32.243,82.45700000000001,23.7222,29.9128,30.7681,18.6418,19.282,36.9567,42.6687,20.726999999999997,5.6668,25.1485,23.4019,19.0834,30.9152,13.3773,25.9639,,21.8933,38.5388,27.0645
2001-02-07,1.3232,31.9432,39.2528,13.8994,25.2753,22.8024,,24.9585,16.8425,27.1351,87.6294,32.3349,84.515,23.3876,30.3867,30.7983,18.8238,18.794,37.0229,41.3992,21.4327,5.6498,24.408,23.7397,18.6615,30.6915,13.5904,25.929000000000002,,21.3097,39.5965,27.2121
2001-02-08,1.3232,32.446,39.2938,13.7623,24.4127,23.0514,,25.8682,17.3059,27.2449,88.2958,31.0706,82.4836,23.1801,30.3003,30.4119,19.0152,18.839000000000002,37.0891,41.9656,20.6243,5.5003,24.5451,23.6482,18.4965,30.9535,13.3773,26.1908,,21.3902,37.8869,27.2573
2001-02-09,1.2193,32.3978,39.1776,13.7049,22.9398,23.4973,,25.7233,16.6324,26.3895,89.7951,31.3813,80.9655,22.4237,30.4123,30.5749,18.8677,19.1086,36.6259,41.8392,19.5906,5.4525,24.7042,23.6766,17.8636,30.7427,12.8611,26.1454,,21.1246,36.5105,27.695999999999998
2001-02-12,1.2556,33.1418,40.3596,13.7464,24.0546,23.6724,,26.1742,17.1762,27.4588,91.2112,32.2995,83.0619,23.1332,31.4114,30.925,19.0811,19.1536,37.2214,41.9707,19.4647,5.4305,25.2966,23.7113,18.3239,31.3688,12.9863,26.1873,,21.5109,38.7199,27.6637
2001-02-13,1.2193,32.2256,41.486999999999995,13.7878,23.191999999999997,23.5274,,25.361,17.2503,27.2565,88.2125,32.7092,82.2306,21.7141,31.0271,30.098000000000003,18.8113,19.2628,37.7508,40.8428,19.2791,5.596,24.6987,23.5377,18.5886,31.3176,12.8699,27.0253,,21.8128,39.1908,27.3508
2001-02-14,1.2435,32.1292,41.3982,13.6794,23.9082,23.6642,,25.0792,17.2132,26.7363,86.8797,32.2925,83.2065,22.8454,30.6269,30.1282,18.6669,18.7812,36.7251,40.2763,19.3421,5.5023,24.8523,23.2661,18.0285,31.241,12.5206,26.9642,,21.0079,38.394,27.0734
2001-02-15,1.2792,32.2807,41.0975,14.0619,25.0718,23.5401,,26.0937,17.2997,27.7304,89.2953,31.5085,84.421,23.9699,30.265,30.0799,18.3124,19.3141,37.9824,39.5024,19.4845,5.2252,24.3299,23.3198,18.0285,30.9215,12.3559,27.6646,,20.9717,37.6695,26.6121
2001-02-16,1.2116,32.5287,40.9882,13.9185,22.9886,23.8571,,25.7716,17.0526,27.164,84.5474,30.3713,83.1342,23.0127,30.3711,30.593000000000004,18.623,19.404,37.453,39.0927,18.9876,5.1654,24.8853,23.6292,18.3047,31.0557,12.5009,27.401999999999997,,21.1367,37.9303,27.1024
2001-02-20,1.1676,31.6745,42.2591,13.3225,21.2065,23.8433,,25.0792,17.1205,27.5628,79.96600000000001,31.1412,80.604,21.0448,30.853,29.3978,18.3438,19.5453,37.6515,39.4013,18.5138,4.7657,24.6708,23.9039,18.7075,29.9568,12.4328,27.576999999999998,,20.706,38.6837,27.0315
2001-02-21,1.2033,30.2899,41.1317,13.0547,20.4497,23.6862,,25.3691,17.102,27.3374,78.6332,28.9234,77.7196,20.5829,31.1357,27.8645,17.2301,19.0573,37.0229,39.811,18.6364,4.6949,24.6378,24.2481,18.2203,28.9921,12.4064,27.7066,,19.72,36.3728,26.9411
2001-02-22,1.1995,30.655,41.8696,12.9687,21.5157,23.7276,,24.9585,16.997,27.2218,80.9655,28.2524,78.7245,20.0809,31.0104,28.4259,16.6246,19.3013,36.6903,39.3001,18.2852,4.7896,24.7918,24.026999999999997,18.7689,29.3563,12.0945,27.471999999999998,,19.72,36.0034,27.1637
2001-02-23,1.1995,30.9305,42.0951,12.7775,21.9714,23.281,,24.3949,17.516,26.6901,79.9993,28.2595,75.1822,20.0407,30.6795,27.6895,16.314,19.3398,36.7235,38.9865,18.802,4.8843,24.6433,23.6892,19.0719,29.0944,11.9341,27.0518,,19.7683,36.4236,26.9347
2001-02-26,1.2435,31.1372,42.8808,13.2683,21.2065,23.3086,,25.2805,17.6704,27.7304,81.8818,30.9011,76.122,19.7462,30.763,28.5708,16.4614,19.1857,37.0562,40.1246,19.733,4.9012,24.8798,22.4515,19.2944,29.6757,12.3427,27.471999999999998,,20.5048,36.9958,27.0315
2001-02-27,1.2352,31.3025,43.5231,13.5424,19.5301,23.6228,,24.7572,17.5654,27.741999999999997,81.9151,31.5014,74.1629,19.4115,30.8273,28.0154,16.314,19.2949,37.5884,40.4179,19.6734,3.9473,24.8578,22.3221,19.4018,30.1613,12.6107,27.8922,,20.4646,36.9379,26.5476
2001-02-28,1.1638,30.2279,42.4982,13.2587,19.2779,23.6118,,24.9182,17.1823,26.875,76.4258,30.0182,72.2183,19.117,31.2707,27.4601,16.6371,18.8775,37.5219,40.5646,19.5475,3.8925,24.7423,22.259,18.297,29.5735,13.0105,27.2829,,19.9213,36.2859,26.1444
2001-03-01,1.1957,29.6216,40.7559,13.3862,19.937,23.9371,,24.4271,17.4295,26.534000000000002,76.3092,29.3119,76.6642,19.4986,31.8329,27.1341,16.5336,18.7555,36.4574,40.336999999999996,19.6668,3.8078,24.2475,21.6749,17.4532,29.7716,12.9577,27.3179,,19.4947,35.0182,26.2573
2001-03-02,1.2276,30.1383,41.0634,13.6029,18.0572,24.3808,,24.1453,17.3368,25.7596,76.1343,29.3472,73.9533,19.619,31.8554,26.953000000000003,16.4865,18.5243,37.0229,40.5393,18.7821,3.7788,23.978,21.9906,17.8636,30.0591,13.3531,27.3319,,19.9253,35.4384,26.8411
2001-03-05,1.2990000000000002,29.8214,42.3001,14.1288,18.7815,24.9128,,23.775,17.4851,26.1468,76.759,29.2624,75.8401,20.3353,31.6401,27.5204,15.7493,18.3381,37.3223,40.2257,19.0306,3.7868,24.099,22.1516,17.4186,29.976,13.1796,28.0498,,19.3699,35.0399,27.0476
2001-03-06,1.371,29.6148,42.4504,14.1862,19.5301,24.9321,,23.936,17.9423,26.344,79.4245,29.2412,76.628,21.0849,31.1004,28.2267,15.6238,18.5243,37.3556,39.1737,19.6933,3.9104,23.6976,21.8011,17.6488,29.3116,13.2916,28.1443,,19.3659,35.8947,26.967
2001-03-07,1.3551,30.4483,43.7964,14.9161,19.5301,25.1885,,24.1373,17.967,26.6688,79.0913,30.8956,77.7486,22.0488,30.4578,29.5728,15.8214,18.2354,37.5551,37.803000000000004,20.1074,4.027,23.0653,21.6338,16.8663,29.4841,13.2894,28.6066,,19.221,36.7278,27.1637
2001-03-08,1.327,30.6067,44.2405,15.2316,18.5618,25.6212,,24.0326,18.7517,26.605,76.4258,31.6167,76.9678,22.2563,31.4442,29.5668,16.1257,18.8133,38.9855,38.0011,19.6303,4.037,23.0928,22.4168,17.4378,30.4168,13.5091,28.7432,,19.8206,37.416,27.6927
2001-03-09,1.2913,29.4357,44.7529,14.9288,16.7878,25.5744,,23.9279,18.5972,25.4102,72.4692,31.4753,71.7773,19.7061,31.0683,28.8062,16.1571,18.5886,38.7194,38.4584,18.7821,3.9981,23.3402,21.8296,17.2614,29.4841,13.3971,28.6101,,19.2129,36.7858,27.7379
2001-03-12,1.1874,27.8306,41.6783,14.3296,15.3068,25.3897,,22.1486,18.6899,22.9683,68.7124,29.7361,69.0303,18.5748,30.506,26.7719,15.7179,18.0171,37.1892,37.6759,17.2084,3.9044,22.1856,21.5486,17.2192,28.4044,13.1049,27.4545,,19.1003,34.9965,27.0186
2001-03-13,1.2473,28.6779,41.3845,14.677,17.3981,24.979,,22.5592,18.4366,24.5518,72.89399999999999,30.1886,71.1267,19.6659,30.249000000000002,27.8947,15.3508,17.8501,35.8254,37.0561,17.9539,3.7709,21.9382,21.5138,17.2345,28.398000000000003,12.937999999999999,27.7521,,19.7925,35.3514,26.8702
2001-03-14,1.3034,26.5079,39.6422,14.2754,16.4786,24.6785,,21.8105,17.726,23.7978,69.8953,29.425,68.6472,19.4517,29.9598,25.7457,15.0107,17.6896,35.7589,36.5479,17.8909,3.6692,21.4433,21.0276,16.1528,27.8038,12.7622,26.2639,,18.8749,34.1924,26.6573
2001-03-15,1.2556,27.4172,38.3304,14.3424,16.5274,24.4498,,22.5431,17.6704,23.8268,73.2605,30.5421,69.0809,19.0769,29.991999999999997,26.6331,15.0044,17.4906,36.3244,37.6251,17.7882,3.6542,21.1959,20.5035,16.4251,27.938000000000002,12.7205,26.5265,,19.3377,34.6632,26.7573
2001-03-16,1.2512,26.3013,36.7247,14.2149,16.2263,24.119,,22.1567,17.5654,23.5484,72.9273,29.8775,65.1338,18.6618,29.555,26.2347,15.3193,17.0154,35.2599,36.3041,18.0765,3.6502,20.5471,20.4277,16.1643,27.5547,12.2614,25.0137,,19.0479,33.9968,26.3541
2001-03-19,1.3111,26.7008,38.2757,14.387,16.9343,24.549,,22.5512,18.418,23.8384,75.7511,30.0472,66.9411,18.113,29.5422,26.5727,15.2406,16.9384,35.9252,36.6191,17.9936,3.6302,20.6736,20.8066,16.5172,26.9414,12.4657,25.581,,19.6717,34.3228,26.2121
2001-03-20,1.2556,25.6744,37.5788,13.9822,15.5102,24.9818,,21.6656,17.8064,23.2294,72.5191,29.6584,63.8326,16.4864,29.1727,25.0636,14.9352,16.5467,34.9938,35.6943,17.4569,3.8013,20.4646,20.8066,15.6887,26.9477,12.4657,25.1538,,18.9312,34.685,26.0186
2001-03-21,1.2830000000000001,25.6744,36.7931,13.4436,15.7136,24.7199,,22.044,17.4542,22.6203,70.8032,29.3402,64.3965,17.1089,28.0257,23.6571,14.2487,16.4697,34.4616,34.5308,16.5855,4.0203,19.7828,19.9541,15.3895,26.5005,11.9275,24.4149,,18.557000000000002,35.0472,25.7444
2001-03-22,1.3787,23.904,35.529,13.1854,16.0717,24.119,,21.7139,17.1823,21.8663,71.5612,28.816999999999997,64.4109,19.204,28.2088,22.8965,14.3967,16.1229,33.8628,35.42,17.8909,3.9813,19.6124,19.812,15.5391,25.7147,11.5761,23.5849,,18.5127,34.0315,25.0638
2001-03-23,1.4667,25.3506,36.2123,13.3129,15.2091,23.8985,,22.3982,17.2379,23.1946,74.8098,28.0464,67.59899999999999,19.2844,28.3406,24.5444,14.3274,16.0523,33.8628,35.049,18.7391,4.0473,20.6351,19.0069,16.0569,25.8105,11.9715,23.4624,,18.895,34.5103,24.8057
2001-03-26,1.3889,26.0257,37.8794,13.6858,14.55,23.8268,,22.4787,17.9114,23.3338,74.335,29.2342,68.9652,18.9497,27.4313,24.7799,14.1385,16.2449,34.5946,36.3193,18.5734,3.9593,21.3004,19.0764,15.8229,25.9639,12.3229,25.1293,,19.3176,35.983000000000004,25.2412
2001-03-27,1.4584,27.3139,37.7155,14.2786,14.7534,24.2099,,23.5093,17.3739,24.3082,77.8835,30.7259,71.9292,19.6659,26.747,25.5163,14.677,16.2642,35.0603,37.4016,19.299,3.9953,21.9822,19.6321,16.8394,26.2897,12.3756,26.0748,,20.1668,36.4836,26.0121
2001-03-28,1.4138,26.873,37.5788,14.5017,12.8167,23.8709,,22.833000000000002,17.2627,24.0994,72.6774,30.5633,68.2496,18.0326,27.7205,25.0394,14.4691,16.2321,34.8607,38.184,18.4078,3.9733,21.9547,19.5974,16.1979,26.9797,12.3229,25.6335,,18.9916,36.0265,25.3702
2001-03-29,1.4367,26.8386,38.2279,14.2213,12.4098,23.8213,,22.6236,17.6025,24.0124,73.3854,30.1603,68.705,17.7783,28.3952,25.305,14.0188,17.009,34.1955,37.7013,18.3481,4.0233,21.9877,19.3385,16.6931,27.8029,12.7007,26.1063,,19.3981,36.723,25.2541
2001-03-30,1.4074,28.4506,38.0639,14.1448,12.8655,24.2017,,23.0262,17.3739,24.2792,70.8865,30.4714,69.5291,17.6109,28.1028,26.4218,14.2204,17.0475,34.5614,38.5651,18.1195,4.0553,22.5155,19.7647,17.1347,28.3303,13.0238,25.6685,,19.8408,36.6359,26.1283
2001-04-02,1.3768,27.3552,37.5925,14.1639,12.2552,23.9453,,22.519000000000002,17.6766,24.2444,70.1035,30.0825,68.4303,17.2696,28.0546,26.2467,14.4376,17.1053,33.9626,37.7268,18.4906,4.1193,21.4158,19.449,16.8006,28.5811,12.8568,25.7036,,19.5792,36.7375,25.6767
2001-04-03,1.2907,26.1704,37.3123,13.4372,11.1891,23.7055,,21.8185,16.9105,23.0147,67.7295,30.1179,65.3435,16.7341,27.6659,24.4841,14.0629,16.5595,33.2341,36.9951,17.6855,3.9413,21.4543,19.2911,16.5549,27.3977,12.7974,24.8036,,19.1566,35.6856,25.1283
2001-04-04,1.2435,24.9924,37.326,13.8802,11.1403,24.1741,,21.8185,17.6519,22.9683,64.5809,29.9058,66.5074,15.1477,27.9229,24.2305,14.2487,16.7522,32.805,37.8436,17.2084,3.9983,21.8557,19.2185,16.8851,27.1598,13.1557,25.0032,,19.6798,36.1789,25.3864
2001-04-05,1.3309,26.4491,38.8155,14.591,12.1575,24.7199,,22.6075,17.516,24.4184,71.6362,31.0794,70.9966,17.1558,28.5558,25.4299,14.2645,16.6944,34.3285,38.5042,18.802,3.9603,22.433000000000003,19.4332,17.0617,27.8158,13.1864,26.3164,,19.9213,36.665,26.1057
2001-04-06,1.3130000000000002,25.3445,38.2484,14.1989,11.0915,24.5931,,22.9376,17.1762,23.879,70.1368,30.9521,70.8087,15.8171,29.041,24.1697,14.17,16.8549,33.9294,38.8293,18.6165,3.9373,22.587,19.4742,16.7224,26.9475,12.9535,25.8366,,20.0561,37.1728,26.4831
2001-04-09,1.3098,25.6345,38.8565,14.335999999999999,11.7913,25.2216,,23.0262,17.9176,24.3604,69.9702,29.828000000000003,69.399,15.5292,29.314,24.1879,13.8236,17.1374,34.7942,39.6321,18.9346,3.9503,23.0763,19.0511,16.7417,26.7096,13.1381,26.2358,,20.3805,36.4908,26.6153
2001-04-10,1.4055,26.3525,40.8721,14.5655,12.9062,25.5799,,23.5495,17.8929,25.4218,73.1439,30.4078,71.6039,16.5801,29.5679,25.9108,13.7449,17.3365,36.1248,39.8303,19.7728,3.9423,22.543000000000003,18.5333,16.6027,27.1984,12.9996,26.1238,,20.701,36.8826,27.096
2001-04-11,1.3902,26.5458,40.3938,14.387,14.1594,25.0286,,23.0504,17.4109,25.096999999999998,76.051,29.3402,70.4327,18.4209,29.1855,26.7754,13.895999999999999,17.1631,35.525999999999996,39.2003,19.892,3.8053,21.9932,18.6217,15.9114,27.1469,12.7073,25.511,,20.4617,36.4401,26.4315
2001-04-12,1.4297,27.0567,41.3367,14.982999999999999,14.6313,25.3043,,23.4207,17.9176,25.9264,78.3,29.4463,69.5436,18.8225,29.2209,27.1528,14.0346,17.2658,35.8254,40.3943,20.6011,3.7463,22.378,18.5649,15.9037,27.1791,12.8414,26.3969,,21.1228,36.0556,26.4508
2001-04-16,1.3672,26.601,40.8242,14.9001,13.9966,25.8555,,23.4771,18.0288,25.8974,76.4508,29.3402,69.9412,17.6043,29.750999999999998,27.2259,14.2991,17.4777,36.7568,40.1911,20.1405,3.6953,22.488000000000003,18.6754,16.2165,27.9766,12.7974,26.3654,,21.0903,35.584,27.2734
2001-04-17,1.3009,26.9117,41.405,14.5814,13.5572,25.7039,,24.1534,17.8434,26.3672,77.5503,29.6301,72.0737,17.4302,30.3454,27.1528,14.3904,17.4456,36.2246,41.0802,20.3691,3.7203,23.3183,18.1229,16.6722,27.5907,12.9755,26.474,,21.4553,35.7218,27.325
2001-04-18,1.4533,29.3971,41.8833,15.442,14.5906,25.7618,,25.6831,18.9741,27.7766,83.0063,32.2459,76.9895,20.9377,30.1847,29.3811,14.720999999999998,17.6511,38.5863,40.2927,21.6778,3.8243,22.488000000000003,18.2429,16.1199,27.9701,13.3359,27.3494,,21.6014,38.2537,27.4605
2001-04-19,1.6401,29.6595,41.4255,15.3049,15.3881,25.5661,,25.666999999999998,18.7208,28.1362,81.3737,32.5782,82.7511,21.7476,29.8313,29.2045,14.9572,17.6383,38.7526,39.7693,22.5426,3.9603,21.8832,18.7289,15.9693,27.8801,13.2744,27.0693,,21.6987,38.0869,27.2411
2001-04-20,1.5968,28.6515,42.1566,15.3691,15.5834,25.7039,,25.2483,18.5354,27.8984,79.7827,32.6701,83.0113,21.7075,29.5936,28.6018,14.7998,17.3943,37.4221,37.4016,22.8606,3.9743,22.410999999999998,18.4239,15.448,27.5264,13.2326,26.8697,,21.5202,37.5137,27.4734
2001-04-23,1.5464,27.968000000000004,41.0907,15.4879,14.1024,26.1064,,24.1775,18.5725,27.3764,77.5309,32.656,80.9655,20.2951,29.5261,28.3035,14.9415,17.3108,38.6861,37.7268,22.6121,3.9803,22.543000000000003,18.4398,15.1583,27.7322,13.1293,26.8452,,21.4594,37.7531,28.3863
2001-04-24,1.5324,28.1337,41.5417,15.5039,13.2317,25.9934,,23.0101,18.3315,26.6746,76.2298,31.8288,81.4498,19.5052,29.7221,28.3643,14.9226,17.2337,38.6196,37.3253,22.3802,3.8253,22.2791,17.9919,15.3321,27.2562,13.3535,26.7891,,21.4188,36.3457,28.2218
2001-04-25,1.5764,28.3754,41.2274,16.0496,12.8004,26.2745,,24.8055,17.794,27.7302,77.4141,32.5358,83.0258,19.4316,30.2008,28.413,15.1776,17.3365,38.919000000000004,38.0367,23.0892,3.8983,22.4935,18.2842,15.7531,27.5071,13.8458,26.7716,,22.3801,36.7593,28.7379
2001-04-26,1.5745,28.9277,41.6646,15.841,12.3772,26.9747,,25.3771,18.0411,28.5944,77.1389,33.4408,82.2233,19.1706,30.6988,29.0219,14.7683,17.3493,39.1851,38.0316,22.9037,3.9833,23.3677,18.5192,15.8033,28.3303,14.2567,26.9642,,22.5058,37.1728,28.6605
2001-04-27,1.6708,30.198,42.0951,16.1491,12.6946,26.8727,,24.9021,18.2945,28.9714,77.5142,34.0064,84.0017,20.2014,30.6442,29.8316,14.7998,17.4071,39.5842,38.4381,22.2377,4.1623,23.7086,19.0052,16.1817,29.1471,14.3337,27.4895,,22.590999999999998,38.3263,28.7282
2001-04-30,1.6255,29.3005,42.2249,16.1138,13.8176,26.6163,,24.3546,18.3995,28.1478,75.9796,33.2994,83.2354,20.69,30.9976,28.7114,14.5447,17.6575,39.5842,38.6007,22.4465,4.1813,23.8076,19.0751,15.9307,29.0056,14.3908,27.3424,,22.3355,37.5355,28.5798
2001-05-01,1.6535,29.1693,43.3386,16.3,14.4849,26.586,,24.5962,17.663,28.3682,77.2723,34.8123,85.6716,20.8707,31.1004,29.1619,14.9981,17.8373,39.0853,38.4127,23.2483,4.0583,23.9835,20.387,16.5023,29.25,14.5402,27.471999999999998,,22.9925,38.8123,28.6443
2001-05-02,1.6956,29.8528,43.7281,16.1459,16.2751,25.3594,,25.1597,18.2559,28.4784,81.7343,34.4942,83.4234,21.3795,31.3253,29.6611,14.9793,17.6896,38.7859,38.0621,23.1124,4.1563,23.7471,20.3775,16.3632,28.9413,13.8897,27.3634,,23.0777,38.5076,27.9024
2001-05-03,1.5917,29.3143,43.7281,16.0624,15.1847,25.2767,,24.9263,17.9127,28.1304,80.0663,34.2962,82.1944,20.362000000000002,31.0875,29.3202,14.720999999999998,17.2723,39.1851,38.245,22.7049,4.0943,23.2303,20.4156,16.1431,28.8255,13.5381,27.423000000000002,,22.6315,38.5221,27.7734
2001-05-04,1.6421,30.2739,44.0697,16.2262,15.9822,25.7315,,24.886,18.1498,28.9598,81.0671,35.0598,83.7559,20.6835,31.4088,30.2821,14.7462,17.2209,39.9169,38.8039,23.4404,4.0623,23.8956,20.4156,16.2783,29.1792,13.4392,27.6506,,22.6315,38.4641,28.2411
2001-05-07,1.5917,29.8459,44.1995,16.5343,15.6648,25.9658,,24.9504,17.7566,28.9772,80.0746,34.7063,83.7848,20.8711,31.5181,29.4419,14.7431,17.1888,39.2183,39.0732,23.6491,4.0523,24.066,20.5363,16.595,29.0442,13.3623,27.4545,,23.0493,37.7604,28.4476
2001-05-08,1.5668,28.5134,44.1585,16.6434,16.5843,25.8555,,24.6042,17.5756,28.6988,79.4408,35.3567,85.1873,21.0854,31.4699,28.5774,14.6644,17.0475,38.7194,38.8395,23.8744,4.0963,24.198,20.4887,16.398,29.3078,12.9908,27.0062,,22.5504,37.7096,28.625
2001-05-09,1.5292,28.7206,44.5275,16.6916,15.5672,26.3048,,24.0326,17.5756,28.6698,78.9487,34.2962,84.6661,20.0472,31.5663,28.273000000000003,14.4093,17.4649,38.8857,39.2866,23.3245,4.0023,24.4399,21.0255,16.3169,29.6873,13.0106,26.8767,,21.8285,37.4267,28.9411
2001-05-10,1.4667,29.5766,45.1782,17.1506,15.323,26.2442,,25.0229,17.7379,28.9018,78.8236,34.8194,83.3778,19.430999999999997,31.2418,28.4313,14.3621,17.2787,39.2516,38.8801,23.1919,3.9383,24.0495,20.9143,16.4675,29.5587,12.6194,27.57,,21.6622,38.7543,28.5605
2001-05-11,1.4571,29.1831,45.2194,17.0768,15.5021,25.9162,,25.1758,17.3634,28.4262,77.4391,35.2648,80.9243,18.7143,31.2482,27.7921,14.2613,17.8116,39.052,38.5854,22.9931,3.8393,23.6426,20.8063,16.3169,29.9381,12.8458,27.6996,,21.6135,39.2476,28.4113
2001-05-14,1.4852,29.2798,45.7194,16.9548,15.1115,26.0209,,24.9182,17.3509,28.8438,78.4816,34.7487,81.4671,18.3593,31.4185,28.5105,14.488,17.817999999999998,39.3514,38.9665,22.7678,3.8863,23.8131,20.980999999999998,16.5293,30.2147,12.9996,27.6226,,21.8447,39.429,28.8717
2001-05-15,1.4782,28.8862,45.6167,17.0575,15.2498,26.2966,,25.039,17.4508,29.0874,79.1072,35.4203,82.2053,18.2187,31.1903,28.2913,14.4534,17.6575,39.3181,38.5651,22.6188,3.9603,23.6262,20.9588,16.7417,30.5169,13.0282,27.8047,,21.9015,37.7241,28.9981
2001-05-16,1.5368,30.5846,45.7263,17.9467,16.2751,26.4344,,25.8119,17.5319,30.2823,83.3607,36.2051,83.8121,18.9956,32.0546,28.9123,15.1871,17.7859,41.946000000000005,39.683,22.9136,4.2013,24.5939,21.6926,17.3403,31.1472,13.3557,29.1091,,22.2665,37.4702,29.0143
2001-05-17,1.5018,30.6261,47.1238,17.7348,16.1612,26.5482,,26.1742,17.2012,30.2243,81.6926,36.7636,83.2838,19.1564,32.3534,28.8392,15.1556,18.2996,41.3444,39.937,22.5856,4.2303,24.671,21.3305,16.8769,30.741999999999997,12.8282,29.7236,,21.791999999999998,37.55,28.7647
2001-05-18,1.5005,30.1704,46.8223,17.7348,16.4379,27.0783,,26.2466,16.9328,30.7347,81.1088,37.2585,84.9991,19.2636,32.5654,28.8209,15.1461,19.1343,41.1438,39.3273,22.5591,4.2403,24.7206,21.4353,17.1936,31.1151,12.4656,30.6225,,21.9664,37.7531,29.2412
