2001-11-21,1.255
2001-11-23,1.2652
2001-11-26,1.3627
2001-11-27,1.3392
2001-11-28,1.3092
2001-11-29,1.3022
2001-11-30,1.3583
2001-12-03,1.3423
2001-12-04,1.4284
2001-12-05,1.5152
2001-12-06,1.4527
2001-12-07,1.4374
2001-12-10,1.4374
2001-12-11,1.3889
2001-12-12,1.3704
2001-12-13,1.3392
2001-12-14,1.3003
2001-12-17,1.3149
2001-12-18,1.3398
2001-12-19,1.3787
2001-12-20,1.3181
2001-12-21,1.3392
2001-12-24,1.3621
2001-12-26,1.3704
2001-12-27,1.4074
2001-12-28,1.4303
2001-12-31,1.3965
2002-01-02,1.4858
2002-01-03,1.5037
2002-01-04,1.5107
2002-01-07,1.4603
2002-01-08,1.4418
2002-01-09,1.3806
2002-01-10,1.3538
2002-01-11,1.3423
2002-01-14,1.3487
2002-01-15,1.3838
2002-01-16,1.3251
2002-01-17,1.4335
2002-01-18,1.4138
2002-01-22,1.3914
2002-01-23,1.468
2002-01-24,1.4801
2002-01-25,1.4826
2002-01-28,1.4839
2002-01-29,1.4712
2002-01-30,1.5362
2002-01-31,1.5764
2002-02-01,1.5566
2002-02-04,1.6165
2002-02-05,1.6229
2002-02-06,1.5732
2002-02-07,1.5496
2002-02-08,1.5324
2002-02-11,1.593
2002-02-12,1.5757
2002-02-13,1.5949
2002-02-14,1.5687
2002-02-15,1.5241
2002-02-19,1.4425
2002-02-20,1.475
2002-02-21,1.371
2002-02-22,1.4501
2002-02-25,1.5183
2002-02-26,1.5094
2002-02-27,1.4004
2002-02-28,1.3838
2002-03-01,1.4954
2002-03-04,1.549
2002-03-05,1.5005
2002-03-06,1.5349
2002-03-07,1.5547
2002-03-08,1.5725
2002-03-11,1.5981
2002-03-12,1.5764
2002-03-13,1.5617
2002-03-14,1.5579
2002-03-15,1.591
2002-03-18,1.5777
2002-03-19,1.5847
2002-03-20,1.5891
2002-03-21,1.5477
2002-03-22,1.5362
2002-03-25,1.489
2002-03-26,1.496
2002-03-27,1.4967
2002-03-28,1.5094
2002-04-01,1.5598
2002-04-02,1.5349
2002-04-03,1.5145
2002-04-04,1.5879
2002-04-05,1.5777
