,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2009-01-16,2.50610682916,13.7078774238,31.8176880535,27.0635882659,11.2411727345,41.6112156596,33.7069644653,18.487519825,1.6544,75.42187558,59.1239716349,16.5704781542,51.6799702923,8.93442103136,41.7239,16.2929047351,14.2774694092,40.1097755885,38.169908897,16.4366260633,14.7747432422,9.88020637218,9.75111658336,37.902427401,8.54222141603,31.8008,22.2057,39.7387,10.9685,16.9312,39.7422,56.5448
2009-01-20,2.38039055072,12.5715983429,30.2440388563,26.2219140923,10.6656133215,39.6217192878,31.4796320117,17.4365051844,1.6091,69.857081035,47.9142932346,15.7062420091,49.8907673641,8.36220192601,41.2226,12.9158039727,13.9648240937,38.3620729485,36.4785800731,16.2617063109,13.8527273017,9.31863908693,9.58395458479,37.7054634617,8.47112088105,29.7169,21.0388,38.3856,9.8141,16.8804,38.9714,55.2344
2009-01-21,2.52132671759,13.5950553874,31.675310269,27.0635882659,11.1559046733,41.3154013303,33.0455142215,18.2893777206,1.5789,70.3973523501,56.5744779915,15.913372986,55.6356910518,8.62230151935,40.9394,16.1572495248,14.0983496972,39.4577480651,36.6950701626,16.0751252417,14.5273731118,9.6395346785,9.73997245012,38.0599985525,8.73182284262,31.4677,21.8138,38.3001,10.2212,17.4624,37.8769,57.3847
2009-01-22,2.68965868365,12.9422993196,31.6678167014,25.4760402311,10.9214175051,40.5729653665,32.2895710857,18.0653909939,1.4656,72.8285732678,57.4890582509,15.6919571141,54.8141182787,8.33619196667,41.3098,16.4928176766,14.0429854226,39.4711919316,36.5732944872,16.0051573408,12.8257664574,9.63320121288,9.5895266514,37.6567225561,8.63702212932,29.8718,23.6774,38.0668,10.2212,17.0443,37.6687,56.639
2009-01-23,2.68965868365,12.8939470183,31.4579968084,24.4017081558,11.2909124369,41.0775898106,32.6135467153,17.7552555262,1.3598,64.9946391997,60.6293869291,15.5133959271,54.4611462724,8.53126666168,40.6561,17.3353079302,13.7433669952,39.0006566054,35.788517913,16.4424567217,12.8932310384,9.64375698892,9.72325625026,37.0220586928,8.84355225472,29.376,24.4176,36.8692,10.2536,17.2025,37.2679,56.5014
2009-01-26,2.72862159803,12.2492496674,32.2298342718,22.3556871972,11.5822449793,41.3502030161,31.2906462277,17.9706273788,1.4656,67.1016973283,60.0547391555,16.2347831226,55.7452340882,8.70033139735,41.0774,17.4923823843,14.0136749243,39.2560900682,36.2350287225,16.2033997268,13.2155618143,9.64164583371,8.72028425883,37.2666687234,9.08393977772,29.1126,24.5134,37.849,9.8534,17.5133,37.4606,56.9068
2009-01-27,2.76180095482,13.4419397666,32.3871991915,22.1161864161,11.8877888653,41.8142254935,31.4121370888,18.3066074688,1.4882,70.5594337446,63.3407531848,15.7990938263,55.7817484337,8.9799384602,41.7965,17.8922082674,14.1113765854,39.3367532669,36.5259372802,16.5415779147,13.238050008,9.60786735039,8.81500939136,37.4848344264,8.77922319927,30.9022,25.3232,38.2923,10.2143,16.9312,37.6071,57.1385
2009-01-28,2.86742698053,14.3848096423,32.4021863267,22.5815022194,11.9943739418,42.8002732579,33.3559908666,19.1939395014,1.5336,72.9366275308,70.9811404844,16.4276292046,57.7048372953,9.10998825687,42.5374,19.7485427245,14.2839828533,39.7938447266,37.4933773674,16.7806349096,13.5229004612,10.0490987888,8.60327085983,38.463274549,8.77245171975,31.948,26.1157,39.3966,10.9246,17.4738,37.5608,57.3774
2009-01-29,2.8308992483,13.4661159173,30.5063137225,21.7945710814,11.319335124,40.9615841913,32.1005853018,18.3066074688,1.4731,68.7225112735,66.9505124386,15.7133844565,56.2990349946,8.69382890752,42.334,18.1563789401,14.1830244702,39.0813198042,38.2578579958,16.8739254442,13.1855775561,9.70920280036,8.42496472802,38.4897188767,8.36616294847,30.5458,24.9836,37.8568,10.7048,17.0838,36.8902,55.7484
2009-01-30,2.7435370887,13.482233351,31.7052845394,21.1102831354,10.6371906344,40.9035813816,30.9936685672,17.8155596449,1.4127,65.5349105147,65.3398799464,15.377689425,55.7756627095,8.38821188534,41.9054,18.2134969234,13.9127165411,39.0006566054,36.3906309743,16.6465297661,12.8182703928,9.55297731499,8.12407313059,36.0303964063,8.33569129063,29.9338,24.6701,37.3202,11.4174,16.8804,36.3199,55.3719
2009-02-02,2.78554398077,13.6837012732,30.573755831,20.7270818856,10.8787834745,40.7701749194,30.5752000456,17.402045688,1.4202,62.779526808,67.6384710408,15.4062592149,55.3374905638,8.86289364319,41.9054,17.9850249902,13.7563938834,38.9199934066,34.2460260256,16.5765618652,13.3654831055,9.37986258795,8.29680719578,35.0717895295,8.5185212377,30.05,25.3842,36.9702,11.5608,17.2873,35.8959,55.524
2009-02-03,2.83029045276,12.9664754703,31.5404260521,20.5217955018,11.0990592992,41.55321285,31.5201289654,17.7638704003,1.4807,61.4288485204,67.0233551141,15.6562448767,56.8893502464,8.92791854153,42.5519,17.1710937283,14.1081198633,39.5787428633,34.9360881857,17.6319110377,13.8677194308,9.7746486118,8.46954126097,35.6403425737,8.58962177268,30.3599,25.898,37.5691,11.1953,17.8354,36.8517,56.5593
2009-02-04,2.84764112557,13.1840608262,31.7652330803,20.9392111489,11.2553840781,41.5300117261,31.4256360734,16.3682607956,1.4731,60.8345500738,71.1996685109,15.5205383746,56.4937781704,9.1164907467,42.1016,17.1639539804,13.8085014359,38.8931056737,34.3948629621,17.4336686517,13.9651682701,9.664868541,8.29680719578,34.7214021883,8.34923424967,29.9261,25.2361,36.9625,11.3665,17.2986,35.7803,56.2263
2009-02-05,2.93622087624,13.7239948576,32.3328748437,21.6303419744,11.6177733382,42.4870580857,32.1140842863,16.1184294466,1.458,58.6194376822,75.1493602505,15.9990823558,56.2381777521,9.35950959226,42.2105,17.520941376,13.902946375,39.2292023352,34.8752003481,17.5502818199,14.2725069169,9.96465258049,8.25694607679,35.250288741,8.51513549794,29.6549,25.0794,37.3669,12.433,17.6263,37.4298,57.7612
2009-02-06,3.03545454882,14.4492793774,32.4842459806,22.7731028443,12.1080646901,43.4441044453,33.1670050826,16.7559301303,1.4656,59.9701159698,78.1601908389,16.806178921,58.8124391079,9.67477728379,42.5011,19.7271234807,14.1830244702,39.2964216676,35.4434868329,17.9409359335,14.7372629194,10.2771035512,8.45055722618,35.6998423109,8.83000929568,30.7705,25.2013,38.129,12.8194,17.9259,38.2545,58.4562
2009-02-09,3.12038152627,14.3042224734,32.3934232984,22.3899015945,11.9730569265,43.1656909589,33.5314776659,16.7473152562,1.4353,68.2902942214,79.22855008,16.4919112319,59.2284205786,9.79300266811,42.4938,19.4772323038,13.7791909376,39.6728499285,36.6071210637,17.8709680326,14.5723494992,10.0849884273,8.37652943377,34.9990676285,8.76568024023,31.4599,25.7064,38.5878,12.7985,17.7394,37.9848,57.8305
2009-02-10,2.97792337055,12.8697708677,30.4331670755,21.1581832916,11.4046031852,41.2515982397,31.9520964715,16.1615038172,1.3749,62.779526808,73.1664207501,15.8633758536,57.0567526066,9.24785228484,41.2081,17.5780593592,13.2450885236,38.5032335463,34.5572305292,16.914740053,14.0926013675,9.51075421083,8.01208491727,34.014016424,8.31537685207,30.0887,24.3566,36.597,12.4584,16.9538,36.7823,55.4002
2009-02-11,2.94717919591,13.1840608262,30.5239897576,21.3018837603,11.4898712464,41.3328021732,31.7766096722,15.9375170905,1.3976,64.5083950161,76.6547755447,15.8133787213,58.2129364002,9.24785228484,41.6439,18.6276023023,13.4404918458,38.3687948817,34.6993021504,17.3287168003,14.3999400144,9.35452872546,8.18861272995,33.8222950486,8.27474797494,31.7311,24.8617,37.0325,12.7395,16.9425,37.1754,54.2652
2009-02-12,3.02175664923,13.0470626392,30.1682675859,21.2266120862,11.5111882617,40.8977811006,31.4743678162,16.2218079359,1.3522,63.103689597,77.3589214081,15.6990995616,58.157880029,9.19530766959,41.9708,18.6989997814,14.4565891213,38.2881316829,33.8062805314,17.1071517806,14.4374203372,9.38619605358,8.34236276034,33.9016280315,8.22396187853,32.3353,25.6715,36.4803,13.0733,16.8747,37.0984,54.7308
2009-02-13,3.01840827377,12.6844203793,30.6375181103,21.1718690505,11.440131544,40.8216758681,30.7737162411,15.9547468387,1.3296,61.8070384409,78.0630672716,15.1562735531,57.405442957,9.1164907467,41.4769,17.6280375946,14.2807261313,38.1873026845,33.4341881901,16.7631429343,14.3099872397,9.16874706718,8.30250164135,33.7760174752,8.19010448092,31.274,25.2187,36.6203,12.969,16.7052,35.8651,54.2725
2009-02-17,2.8774721069,11.2499687735,29.085963957,19.8306646763,10.8645721309,38.7434175958,29.1388625658,15.3689353997,1.2767,58.4033291561,69.3705079922,14.2420402756,55.4662352186,8.67642959394,40.6633,15.4575542294,13.8736358767,37.4277242294,32.0811251311,16.6815137166,13.6578296232,8.85418494123,8.11458493754,33.1281314481,7.86168772414,30.3444,24.7485,35.5238,12.575,15.9705,37.1831,51.8641
2009-02-18,2.8726017426,11.3627908099,28.7453788989,19.4611491854,10.9214175051,38.7082921038,29.0426947025,15.1880230435,1.2616,58.6734648137,68.3911786879,14.1420460109,55.9800946824,8.77495074755,40.5544,15.3575977586,13.899689653,37.9184253552,32.2367273828,16.6990056918,13.6804794236,9.18774746405,8.0633349274,33.6834623285,7.77365849037,30.1585,24.6701,35.1777,13.0154,15.8631,38.5397,52.3443
2009-02-19,2.7590613749,10.3715686329,28.4350680683,18.489460302,10.6869303368,39.0361300285,28.6854997819,15.2397122881,1.2314,56.02613537,69.6133169106,14.3991741202,54.4018120436,8.32832151788,40.627,14.7078806986,14.1016064193,37.1790126998,32.1888578259,16.6348684493,13.521930821,9.0378554443,7.98930713499,33.8024618029,7.85153050486,29.8253,24.9488,35.0758,12.8948,15.8179,38.8866,52.5044
2009-02-20,2.77610764994,10.4521558017,27.4814299057,18.2431166415,10.7153530238,38.0935959951,27.9985864729,15.1018743025,1.1936,52.239080494,68.8417240714,13.8992027966,54.3161687996,8.39400228695,40.0314,14.2080983448,13.9517972056,36.6815896408,32.3119509724,16.3841501376,13.5898802221,9.06318930679,7.80708487675,33.2206865948,7.98357435553,29.7014,24.3653,34.5032,12.9018,16.2813,38.5552,51.8277
2009-02-23,2.64673859827,9.79134101704,26.0812468893,17.1893132046,10.2037446566,36.8466410317,25.9790613446,14.6194413527,1.3069,49.2874053702,65.1632207873,13.3635192355,51.61228924,7.93423690347,39.2989,13.9296481762,13.7075430528,36.2110543146,31.0536654742,16.2558756525,12.993435479,8.78451681937,7.55652927166,32.3281905371,7.67885777707,29.0429,20.7428,33.2169,12.575,15.7388,37.6765,50.4234
2009-02-24,2.74718986192,10.9759723993,26.8229654602,17.8188581149,10.6514019779,38.2165352169,27.0781226389,15.4378543925,1.5109,50.56832099,75.6697423355,14.7634389417,52.8541162776,8.36116190242,39.9508,15.0077501109,14.0234450904,36.8093063721,32.4145285945,16.6348684493,12.9632357452,9.065300462,7.7387515299,32.9033546632,7.87184494343,30.3986,21.0824,33.7267,13.0617,16.1457,38.5475,52.4534
2009-02-25,2.77489005887,10.5327429706,25.6649762628,17.1277272894,10.4950771991,37.1744789564,26.4186858623,14.9554214427,1.5184,50.1784771057,73.1794281653,14.5063108324,52.5482475491,8.55820420962,39.5259,15.5146722127,13.7987312698,36.4933755103,31.8742864513,16.2733676277,12.8046871426,8.89851920059,7.44833480582,33.0025208918,8.02758897241,29.3605,20.0548,32.5659,12.8462,16.1344,37.9308,52.4243
2009-02-26,2.71492369845,10.1298071263,24.7567494414,16.5802969326,10.2961183896,36.9812887508,25.9653230784,14.5246777376,1.4958,50.6797049569,74.9942649626,14.7420115992,54.4262815418,8.3480257486,38.4125,16.4571189371,13.3753574051,35.4245881266,31.6828082233,15.1830345047,12.3969907359,8.66206981732,7.23194587415,32.3744681104,8.15624708332,28.4387,17.4772,32.2364,12.9945,16.0948,37.1909,51.624
2009-02-27,2.71857647167,9.71881256506,23.795542722,16.8403263521,10.3529637637,35.5411435817,25.7729873519,14.4471438707,1.5109,47.3938779322,74.1234688312,14.9205727862,56.29819816,8.36772997932,36.6252,16.3143239788,13.3037095202,35.4585197244,31.0878580149,14.1101933569,12.1931425326,8.76762757771,7.00986249692,31.8455815577,8.04790341098,28.0048,17.1115,32.0247,13.1452,16.1231,37.9539,49.4047
2009-03-02,2.67687397737,8.91294087641,22.3348112509,15.1706637637,10.1753219696,33.7321807475,23.9595362163,13.8268729353,1.4202,42.3259074365,70.2089553806,14.2277553807,54.4752205384,8.08530267233,35.1016,15.1077065817,12.925929764,35.1870669418,29.2961688817,13.6670633176,11.9213449282,8.39395310594,6.63972353485,30.9861409095,7.80074440845,27.664,15.2218,30.7227,12.5541,15.5523,37.029,47.2292
2009-03-03,2.68996308142,9.52540335978,22.2212828982,15.3759501476,10.2250616719,33.7965774827,24.1106571442,14.0939340324,1.3674,39.0400804119,67.0350255558,13.4920832902,53.6921965935,8.06559844161,34.8965,15.000610363,12.6458516688,35.5806734766,29.4876471096,13.4396676395,11.9892943293,8.45517660697,6.75930689183,30.8274749436,7.67547203731,26.9203,15.5005,30.2364,12.6005,15.4336,36.5203,46.829
2009-03-04,2.77519445664,9.43675747403,22.9402957985,17.4082853473,10.8361494439,34.7039860241,25.0173827121,14.5935967304,1.4127,37.2579369409,69.5578928524,13.57779266,54.7443850194,8.38086613314,35.966,13.7797134701,12.9389566521,36.0692884852,30.6501934938,13.7312005601,12.1704927322,8.9829654089,7.11805696275,31.2770285135,7.78720144941,27.6098,15.6398,30.7148,12.816,15.9083,37.3758,47.7894
2009-03-05,2.70426977654,8.3246545437,22.2439885687,16.0739238525,10.3387524202,33.0530879036,23.3138377059,13.7751836906,1.3674,37.0908609904,66.5060372517,12.9635421767,53.514792731,8.08530267233,34.9185,11.8519815339,12.3266929092,34.5152213049,29.070498113,13.1207932845,11.5287483884,8.48473277987,7.21486253744,30.0143118688,7.63822889994,26.2928,14.2378,29.7422,12.3826,15.7727,38.347,45.2719
2009-03-06,2.59651296645,8.2682435255,22.7813561047,15.8960089865,10.0758425648,34.11270691,23.1764550441,13.637345705,1.2843,39.3185403292,61.5661003192,12.8564054644,52.493191178,8.1509834414,35.1382,11.3736184238,12.7337831638,35.3702975701,28.6054795593,13.4763703382,11.5362983219,8.48473277987,7.24902921087,30.219255408,7.64500037946,26.9125,15.5875,30.2285,11.6339,15.4167,37.6996,46.5889
2009-03-09,2.52984985512,8.57447476718,23.4625262208,16.3681676693,9.67792494592,34.1185611587,22.173561613,13.4305887265,1.3145,41.2677597506,60.1825924469,13.0206817565,51.0678429034,8.24293651809,34.1347,11.35219918,12.6197978925,35.5060239614,28.7696037547,12.4392705981,11.4381491869,8.19369412418,7.19208475516,29.2077598758,7.35382676005,26.1936,15.4918,29.4599,11.5435,14.795,36.6205,46.9818
2009-03-10,2.69780132396,9.80745845081,24.9838061467,18.1404734496,10.3991506302,36.1675481878,24.6189729929,14.309305885,1.3976,49.3987893371,69.403265502,14.0313380749,53.374093116,9.14276305433,34.9991,13.9225084283,12.753323496,35.6960409092,31.1083735394,13.1563509898,12.4422903367,8.83950252806,7.45402925139,29.8622569849,7.79397292893,27.8893,16.8154,31.9933,12.2551,15.6032,37.5146,49.0337
2009-03-11,2.8211585197,9.61404924553,25.1805886247,18.0036158604,10.6727189932,35.8397102631,25.2097184386,14.2920761368,1.4807,47.2824939653,75.189583721,14.2191932706,54.2121734319,9.16903536196,35.087,14.5650857404,13.020374703,34.6305887375,32.004218106,13.0022675999,12.9179361445,9.22613782248,7.28319588429,29.7961461658,7.90570234103,27.3814,16.6499,32.2051,11.9074,15.5071,36.792,47.8549
2009-03-12,2.93287250079,10.5972127057,25.4530566712,18.489460302,11.0208969098,37.1159364698,26.1851353373,15.0157255615,1.5864,53.29722818,79.1447885796,14.6888312597,55.3010661052,9.53684766874,35.8927,16.5642151557,13.4382639088,35.4042291679,32.8248390831,14.2408610039,12.8424368099,9.47256471343,7.98361268942,30.2655329813,8.24427631709,28.9364,17.7733,32.7855,12.5379,15.9027,37.9393,48.859
2009-03-13,2.9200877945,10.5488604044,25.2789798637,18.325231195,11.0208969098,36.8290782857,26.775880783,14.7572793384,1.6544,53.5756880973,80.4062222279,14.9633888534,55.276596607,9.65507305307,37.094,16.9569012909,13.5633016239,35.5467418787,32.8248390831,16.0424514097,12.5706392054,9.48955967143,8.27972385907,31.0390295647,8.21719039901,29.9601,18.6006,31.8207,12.065,16.0496,38.1331,48.8954
2009-03-16,2.9045635083,10.2023355782,25.6044278081,18.0788875344,10.9782628792,36.8466410317,27.8337272788,14.8261983312,1.5864,53.7984560312,76.4184642429,14.5515524629,55.8026908199,9.35950959226,37.1599,16.4856779287,13.5797539549,35.0784858288,32.4623981515,15.5327909659,12.2686418672,9.32810757046,8.05764048183,31.6141936909,8.24766205685,29.796,18.0084,32.2521,12.0928,16.1344,37.8308,48.7281
2009-03-17,3.03362816221,10.4118622173,26.0661097756,18.3594455923,11.4685542311,38.2340979628,28.2733517965,15.3517056515,1.7224,55.6919834691,80.5608495783,15.5197292405,56.8365271221,9.7864345912,37.1526,17.9493262507,13.6389823463,36.4018181439,33.3445657019,15.7698423351,12.7593875419,9.6467630329,8.12027938311,31.7199710014,8.58962177268,31.3901,18.7573,32.7149,12.816,16.8578,38.761,50.2706
2009-03-18,3.09024614717,11.354732093,25.5438793533,18.7973898778,11.7243584147,38.9834417906,29.5647488173,15.6015370005,1.8659,57.4741269401,85.6554138612,16.3145012221,56.2492591635,10.009749206,37.1087,19.3558565893,13.70479167,37.6097830263,33.6454600602,15.9772622832,12.8046871426,9.75510589013,8.11458493754,31.746415329,8.70135118478,32.1638,19.1143,32.8482,13.0525,17.389,39.1021,50.3288
2009-03-19,3.09329012486,10.5327429706,25.12004017,19.440620547,11.532505277,39.299571218,29.5510105511,15.2483271622,1.8962,56.4159792542,80.813136308,16.2133484244,56.6835927579,9.95063651387,36.6692,17.8136710403,13.8791863779,37.1279543373,32.4623981515,15.432044134,12.9405859448,9.87831933561,7.80139043117,30.6159203225,8.66749378717,30.7181,18.5483,32.1972,12.2134,17.0951,38.7223,49.7176
2009-03-20,3.09237693155,9.87998690279,24.6356525319,18.5236746993,11.3051237804,37.8828430436,28.3832579259,15.0329553097,2.0775,53.1301522296,79.2017565508,16.0110428291,56.5918321393,9.62223266853,37.8485,16.5285164162,14.0305478225,36.103220083,31.4092678976,15.8350314617,12.8801864772,9.56391261267,7.76152931218,30.1399224251,8.57607881363,30.3274,17.9649,31.7894,12.1763,16.7334,38.4432,48.0878
2009-03-23,3.27714637711,11.7334917867,26.8683768013,20.2754518412,12.0654306595,40.4821294462,30.6775483778,16.2993418028,2.1908,58.0867387583,91.0917859714,16.7985896108,60.3846043722,10.1936553594,38.9912,20.6053124739,14.5241177506,37.4333387177,33.7275221579,16.5817432746,13.8390280262,10.1162487476,7.98361268942,31.5613050356,9.11441143557,31.9684,19.2014,34.1032,12.874,17.5585,39.9084,51.3184
2009-03-24,3.25188136232,11.2016164722,27.322490212,20.1864944082,11.7812037888,40.3533359758,31.2682938235,15.8427534754,2.1152,57.696894874,90.0338093631,16.5818336159,60.1337920149,9.89152382171,38.4199,18.8489344876,14.4846321564,36.2796643917,33.0026402948,16.4691438742,13.4917310872,9.68712605814,7.90958489701,31.0390295647,8.87402391257,30.7181,18.3916,33.8914,12.4011,17.2534,39.5983,50.5398
2009-03-25,3.24153183818,11.3708495268,28.0490716691,19.7827645201,11.774098117,40.8041131222,31.4056764853,15.9633617128,2.0926,58.4208906591,91.9218906948,16.8202652103,59.919683905,9.81270689883,38.7202,20.3911200366,14.7248361881,37.3315439242,33.5223669136,16.2972816316,13.4992810206,9.85070252886,8.12027938311,31.7728596567,8.86386669329,31.4292,18.4438,34.2679,12.2273,17.0386,40.0634,51.0491
2009-03-26,3.34441828398,12.1928386492,29.2600407644,21.0623829792,12.2999178277,41.0792628089,32.2574489884,16.4199500402,2.221,60.7042619814,91.140615661,17.4416323959,60.4274259942,10.3906976666,38.7495,20.7766664238,14.7577408499,38.0441074785,34.8969070502,16.3446919054,14.216524699,10.1120000081,8.18861272995,32.2356353903,8.92142426922,31.3042,18.827,35.664,12.8647,17.259,40.9006,51.8277
2009-03-27,3.25249015785,11.6448459009,28.4047938409,20.7681391624,12.0441136442,40.3357732298,31.1858642265,16.0150509574,2.1455,60.0359581797,87.9585475546,17.0731472045,57.5950815687,10.1279745904,38.6982,19.5629092788,14.8400025046,37.3315439242,34.4182114802,16.0957879678,13.688029357,9.95054790709,7.99500158056,32.1100248341,8.80292337759,30.7494,18.3567,34.8875,12.575,17.3042,40.7533,50.9182
2009-03-30,3.18065228446,10.3232163315,26.883513915,18.8384471545,11.5893506511,39.1063810124,30.1280177307,15.3775502738,2.085,55.3021395849,81.7571769738,16.8925172087,57.8214244277,9.66820920688,38.8301,17.7422735612,14.4517274945,36.5918350917,33.2693421123,15.7342846298,13.1972836824,9.82733446162,7.80139043117,31.2571952677,8.5185212377,30.1008,17.8865,33.413,12.4011,17.0782,40.1254,49.9359
2009-03-31,3.19982934388,10.9840311162,26.928925256,19.1326909713,11.9162115524,39.3639679532,30.6775483778,15.644611371,1.9868,56.3045952873,86.2820615446,17.0225708057,59.2712422006,9.87181959099,38.5297,18.97744995,14.4615988931,37.0329458634,34.0010624836,15.8528103143,13.86922776,9.96116975584,7.75583486661,31.1315847115,8.53206419674,31.7574,18.2522,33.711,12.8879,17.0669,40.389,49.5503
2009-04-01,3.30849934728,11.781844088,26.8229654602,19.8375075557,12.4065029042,39.9845183105,32.2024959237,16.1873484395,2.0699,56.6387471881,89.7571077886,17.2176512011,59.7116931696,9.87181959099,38.852,20.0912506243,14.7610313161,37.4876292742,34.6370437408,15.9950411359,14.5789215049,9.98453782309,7.96652935271,31.8720258853,8.77583745951,32.9296,18.0342,34.4169,12.5842,17.6433,40.9471,50.3725
2009-04-02,3.43086725027,12.2224393655,28.155031465,21.5824418182,12.8896885844,41.1612222901,34.6616455698,17.4106605621,2.1983,59.8131902459,92.9554524582,17.8968199854,61.6753704063,10.3118807437,38.8008,20.1412288596,14.9189736931,38.2409107458,35.6491429459,16.0009674201,14.563821638,10.7259428657,7.84125155017,32.6719667964,8.98575332467,32.7967,18.3743,36.0327,12.8856,18.344,41.5828,51.1146
2009-04-03,3.53070971838,12.5080103787,28.5258907504,21.9998574652,12.9038999279,41.2607445172,35.678277267,17.2297482059,2.4552,60.9270299152,97.1710823281,18.0629995816,62.531802846,10.4760826664,38.2001,20.942300462,14.7972264442,38.4377140132,35.6354659296,15.6809480717,14.1561252314,11.0191058911,7.71597374762,32.8107995165,9.08393977772,33.2968,17.9121,35.7895,13.9263,18.5305,41.7069,51.2529
2009-04-06,3.60559156947,12.369304458,28.8816129221,21.4250555906,12.4562426066,40.9153438466,34.9501491595,16.90238299,2.848,62.319329502,94.9330548875,17.9546215841,62.1280561244,10.4169699743,38.2367,20.1698385597,14.8038073765,37.9626716437,35.6149504051,15.8054000405,14.1636751648,10.8916437062,7.80708487675,32.8240216803,9.00268202347,32.9296,19.1243,36.3229,13.7061,18.6662,41.42,50.9691
2009-04-07,3.50057433929,12.2469168809,27.7311922816,20.1522800109,11.9730569265,40.0430607971,33.4114633475,16.4716392849,2.6365,59.3119623946,94.4691728362,17.6078119921,60.4090738705,10.1476788211,37.6214,19.4903581827,14.6820601276,37.5962103872,34.7396213629,15.5683486713,14.1636751648,10.5921075715,7.69319596534,32.1827467351,8.78260893903,32.3669,20.4498,35.4209,13.2472,18.1858,40.6138,49.9941
2009-04-08,3.54075484475,12.8262180792,27.9052690891,20.2343945644,12.172015736,40.0898947863,34.2357593182,16.6783962633,2.984,59.2562704112,93.3867813831,18.1497019795,61.9017132654,10.0294534368,37.6873,19.6191018331,14.8038073765,37.7047915003,35.1362548352,15.8587365986,14.4883223035,10.672833622,7.67611262863,32.043914015,8.73444735456,32.9296,19.9353,34.9973,13.4025,18.1629,40.7844,50.176
2009-04-09,3.63968411956,15.3637205109,29.6309000498,22.2530440053,12.6623070878,40.5289634354,36.3789288421,17.1263697167,3.2031,63.0990172705,101.183255158,18.7132675665,62.2136993684,10.4957868971,37.658,23.4241919444,14.8038073765,38.4580729719,36.3329937601,15.586127524,14.8507191094,11.3165176561,7.71597374762,32.5199119124,8.97869539008,33.4766,20.8074,37.0915,13.6273,18.4037,39.2727,50.8163
2009-04-13,3.65946997452,16.6936655153,28.1171886808,22.6909882907,12.7120467902,39.7971823536,36.832291626,16.8248491231,3.2182,67.5543759481,105.91973505,18.7566187655,61.1431588188,10.4957868971,37.4676,24.1036723214,14.7182552557,38.0780390763,36.4834409392,15.4379704183,14.7903196417,11.2846521098,7.67611262863,31.7596374929,8.95117448467,34.2267,21.2521,36.3856,14.1651,18.1973,39.9471,49.4921
2009-04-14,3.60133000071,15.0373536386,28.0339345555,22.3762158356,12.7404694773,38.977587542,36.6124793672,16.3854905438,3.2484,64.101472973,93.6797595208,18.3086563759,60.7271773481,10.5154911279,37.6287,21.957944815,14.5471510139,37.2026038525,36.2030621054,15.2186979018,14.6091212388,10.9192605129,7.59639039065,31.237362022,8.69660610962,32.3044,21.3655,35.7268,13.5207,17.945,39.6293,49.2592
2009-04-15,3.58093535021,16.8242122641,28.4350680683,22.5951879783,12.4775596219,39.0478385258,37.6428493306,16.9971466051,3.052,65.883616444,98.6278347348,18.5470879703,60.4702476162,10.2593361285,37.9218,23.288295869,14.8169692413,36.6121940504,36.7433042486,15.5564961029,14.216524699,11.0700907651,7.8925015603,32.2290243084,8.75508803362,34.1017,21.8974,36.6758,13.7015,18.1686,39.7611,49.5794
2009-04-16,3.69691090006,16.8813264668,29.0556897296,22.6704596524,12.8470545538,38.5970613794,38.9342463514,17.6691067852,3.1426,68.3340637166,98.6278347348,18.7638439653,62.048530255,10.436674205,38.2367,23.7746607704,14.8400025046,37.1211680177,37.4476705873,15.3194447337,14.9186685105,11.4227361436,7.91527934258,33.3396860692,8.94085414514,33.7501,21.2434,37.2562,13.4604,18.1915,39.3657,49.0482
2009-04-17,3.75687726048,17.7951537091,29.0027098317,22.3793684554,12.7831035079,38.6438953686,39.0441524809,17.5571134218,3.0218,69.0023675183,98.1476761203,18.8577715631,61.9506522619,10.2461999747,38.8594,23.7889656204,14.8136787751,38.0644664372,36.7980123138,15.2483293229,14.4958722369,11.6011832025,8.0633349274,34.1528491441,8.92709369243,33.2343,21.0515,37.1151,13.4442,18.2202,38.9161,48.568
2009-04-20,3.66799311204,15.486108088,27.6100953721,21.1249040111,12.2999178277,37.3910861566,36.7361237628,16.7214706339,2.7876,63.2104012375,93.5983767048,18.171377579,61.4367927981,9.85211536027,38.4345,21.2355498879,14.5866366082,37.5487061503,35.5397268156,14.9460888272,14.050426163,11.1232000089,7.7387515299,33.5380185265,8.7000462228,31.5464,21.1126,35.9307,12.7488,17.7329,38.1951,47.5057
2009-04-21,3.70634723089,15.9674992245,27.7387608385,21.7556016046,12.5699333549,37.9823652707,38.5495748984,16.7731598785,2.8707,65.1596206589,97.9523573619,18.691591967,62.5868592171,10.0885661289,38.4272,23.2668385939,14.178618801,37.7522957372,36.4424098904,13.9504730766,14.3222237674,11.3165176561,7.69889041091,33.9611277687,8.69660610962,33.3203,19.883,37.6406,13.5902,17.796,38.6292,48.1896
